C1= C2= C3= C4= 
         [861.228, 614.552]   [918.063, 663.727]   [983.172, 489.12]   [1030.97, 541.156]
         [894.105, 631.93]   [950.685, 680.306]   [1013.71, 507.852]   [1061.29, 561.627]
         [923.118, 646.045]   [980.275, 692.054]   [1041.43, 522.705]   [1088.62, 576.511]
         [953.205, 657.164]   [1010.04, 701.563]   [1069.93, 535.155]   [1109.89, 597.368]
         [978.575, 661.325]   [1036, 704.481]   [1095.07, 539.917]   [1135.8, 600.049]
         [999.029, 657.352]   [1055.4, 701.574]   [1114.42, 537.944]   [1156, 596.069]
         [1015.06, 653.281]   [1071.67, 696.817]   [1129.95, 534.305]   [1171.99, 591.634]
         [1028.98, 647.012]   [1085.24, 691.014]   [1143.4, 528.707]   [1183.41, 589.319]
         [1039.12, 636.56]   [1095.9, 680.433]   [1153.73, 518.766]   [1193.69, 578.625]
         [1042.21, 622.075]   [1098.41, 665.153]   [1155.9, 504.459]   [1197.53, 562.897]
         [1041.98, 605.458]   [1099.52, 647.682]   [1153.21, 489.459]   [1198.76, 545.482]
         [1041.43, 588.006]   [1099.04, 630.073]   [1152.78, 470.969]   [1198.91, 527.109]
         [1040.46, 570.3]   [1098.37, 612.8]   [1152.03, 453.588]   [1196.87, 512.859]
         [1039.88, 555.361]   [1099.3, 597.689]   [1151.58, 437.939]   [1196.13, 498.998]
         [1039.87, 542.154]   [1098.74, 584.34]   [1151.68, 423.879]   [1196.49, 484.876]
         [1038.04, 530.699]   [1095.68, 573.352]   [1149.33, 412.903]   [1193.35, 475.608]
         [1035.49, 521.798]   [1092.4, 565.101]   [1148.19, 404.113]   [1192.1, 463.804]
         [1033.84, 514.755]   [1089.65, 558.346]   [1146.71, 397.366]   [1189.5, 456.924]
         [1032.24, 510.021]   [1087.69, 552.581]   [1143.5, 393.337]   [1189, 449.459]
         [1031.33, 507.593]   [1086.77, 549.344]   [1144.39, 389.914]   [1188.25, 446.087]
         [1030.7, 505.272]   [1086.39, 547.138]   [1143.97, 387.789]   [1186.51, 445.275]
         [1029.69, 504.15]   [1084.58, 546.881]   [1140.87, 388.319]   [1184.38, 445.36]
         [1026.43, 506.738]   [1079.95, 549.934]   [1136.98, 390.678]   [1180.79, 447.877]
         [1023.55, 511.564]   [1075.72, 555.636]   [1133.36, 396.571]   [1177.9, 450.646]
         [1020.61, 520.153]   [1071.92, 563.937]   [1131.07, 405.016]   [1173.95, 459.812]
         [1018.36, 529.67]   [1069.49, 574.5]   [1128.09, 415.685]   [1171.64, 466.977]
         [1015.44, 538.369]   [1066.24, 582.509]   [1123.12, 426.012]   [1168.01, 476.326]
         [1010.7, 546.464]   [1062.27, 590.301]   [1116.48, 435.916]   [1162.45, 485.461]
         [1005.5, 553.011]   [1059, 595.832]   [1110.81, 443.376]   [1155.85, 495.421]
         [1000.46, 558.289]   [1053.22, 601.321]   [1104.39, 449.36]   [1150.48, 501.14]
         [997.385, 561.456]   [1050.6, 604.666]   [1101.28, 453.052]   [1146.67, 504.898]
         [995.86, 563.925]   [1049.18, 606.747]   [1099.69, 456.263]   [1143.95, 508.418]
         [995.283, 565.189]   [1048.71, 607.723]   [1099.5, 457.144]   [1143.66, 507.768]
         [995.103, 565.611]   [1047.57, 607.919]   [1100.18, 457.238]   [1142.93, 508.224]
         [995.263, 566.057]   [1047.76, 608.196]   [1099.24, 457.632]   [1142.98, 507.115]
