C1= C2= C3= C4= 
[1205, 441][1248, 401][1321, 562][1372, 513]
[1045.05, 324.254][1088, 283.34][1131.26, 414.241][1177.08, 371.682]
[1047.08, 325.098][1089.72, 283.719][1132.16, 413.23][1177.17, 371.808]
[1048.66, 325.059][1089.93, 284.166][1132.37, 412.679][1177.61, 370.101]
[1049.32, 325.169][1089.82, 285.213][1133.18, 413.027][1176.89, 368.669]
[1048.68, 326.489][1090.6, 287.823][1133.56, 415.145][1175.81, 370.532]
[1047.05, 328.797][1089.5, 290.535][1131.93, 418.134][1173.92, 373.304]
[1045.79, 331.51][1087.8, 294.407][1130.42, 422.263][1169.36, 374.112]
[1043.69, 336.271][1086.5, 299.752][1129.32, 427.59][1166.22, 379.151]
[1042.65, 342.284][1084.94, 305.055][1127.67, 433.494][1165.01, 386.263]
[1041.87, 348.672][1083.76, 310.3][1125.88, 438.966][1165.04, 393.244]
[1040.73, 352.452][1082.89, 314.893][1124.85, 443.208][1164.3, 396.363]
[1039.58, 355.92][1080.52, 318.979][1124.69, 447.053][1163.79, 400.476]
[1037.87, 359.988][1077.31, 322.369][1122.33, 450.576][1161.77, 404.489]
[1036.01, 362.511][1075.43, 324.925][1118.86, 452.694][1159.71, 406.698]
[1034.61, 364.398][1074.6, 327.113][1118.24, 456.003][1157.9, 409.499]
[1032.99, 365.795][1074.01, 328.733][1117.82, 458.517][1156.58, 411.903]
[1030.09, 367.343][1068.77, 329.865][1115.89, 459.794][1154.82, 413.091]
[1026.49, 367.022][1063.94, 330.64][1114.19, 461.268][1151.84, 412.783]
[1022.89, 367.872][1059.12, 331.188][1111.78, 462.366][1149.59, 412.789]
[1020.22, 368.434][1057.24, 331.502][1109.74, 463.115][1147.42, 414.419]
[1018.21, 368.819][1058.15, 332.543][1108.51, 463.641][1145.81, 414.778]
[1016.19, 369.052][1056.11, 332.417][1106.79, 464.264][1145.24, 415.279]
[1014.58, 370.05][1054.46, 333.561][1105.34, 465.364][1143.63, 416.26]
[1011.61, 368.938][1050.8, 331.322][1102.55, 464.208][1142.73, 415.064]
[1009.61, 367.28][1049.64, 329.252][1100.68, 463.485][1141.45, 415.272]
[1008.23, 367.635][1048.84, 327.794][1099.69, 462.971][1139.65, 415.106]
[1007.29, 366.688][1045.37, 326.119][1099.33, 461.977][1138.1, 412.593]
[1006.63, 366.836][1044.27, 324.855][1099.38, 461.797][1137.56, 411.569]
[1005.05, 366.351][1042.37, 324.459][1097.18, 461.061][1136.65, 411.062]
[1003.96, 365.95][1043.04, 324.716][1095.6, 460.467][1136.05, 411.511]
[1002, 365.348][1046.74, 327.77][1094.41, 460.001][1135.05, 412.139]
[1000.31, 363.719][1044.26, 326.111][1091.3, 459.62][1133.8, 412.317]
[998.71, 363.308][1040.03, 323.657][1088.59, 458.743][1132.25, 410.435]
[997.655, 362.116][1036.34, 320.591][1087.54, 456.892][1131.79, 408.955]
[996.983, 359.482][1037.37, 317.68][1087.16, 454.896][1131.54, 408.103]
[995.996, 356.907][1036.56, 314.906][1086.4, 452.808][1131.44, 406.032]
[995.188, 354.885][1036.74, 312.437][1086.92, 451.169][1131.32, 404.408]
[993.613, 353.11][1038.22, 312.061][1085.78, 450.532][1130.81, 403.77]
[992.178, 352.444][1037.11, 311.292][1084.49, 450.063][1129.8, 403.393]
[990.155, 351.515][1033.23, 310.002][1083.49, 449.742][1128.17, 403.713]
[988.159, 350.894][1030.67, 308.822][1081.21, 449.522][1126.77, 401.666]
[985.564, 348.943][1030.12, 307.397][1080.24, 448.763][1125.19, 400.24]
[984.308, 347.838][1030.06, 305.791][1079.28, 447.632][1123.78, 399.807]
[982.834, 346.453][1028.59, 304.327][1078.3, 446.799][1122.47, 399.499]
[981.309, 345.625][1027.36, 303.371][1077.07, 446.274][1121.34, 399.004]
[978.807, 345.913][1025.03, 303.316][1073.45, 445.835][1118.73, 396.933]
[976.494, 345.433][1020.28, 301.967][1072.34, 445.533][1117.01, 395.894]
[974.91, 345.111][1017.29, 301.652][1070.38, 445.332][1115.83, 394.877]
[970.705, 343.224][1012.1, 299.556][1065.68, 444.58][1112.84, 393.89]
[970.493, 342.722][1012.71, 299.528][1065.89, 444.801][1112.48, 392.879]
[969.864, 341.835][1011.99, 299.576][1066.14, 444.976][1112.35, 393.206]
[965.554, 339.806][1007.02, 298.07][1062.3, 444.451][1109.86, 391.886]
[966.293, 340.364][1009.79, 298.916][1063.96, 444.172][1108.78, 392.102]
[967.284, 339.999][1010.01, 298.073][1063.87, 443.348][1108.1, 392.197]
[967.296, 339.741][1009.23, 296.914][1063.78, 441.619][1108.21, 390.471]
[967.292, 338.996][1010.9, 294.982][1063.14, 439.292][1107.44, 389.539]
[967.284, 337.104][1009.15, 293.031][1063.75, 437.592][1108.22, 386.972]
[967.29, 335.694][1007.06, 291.578][1064.75, 436.589][1108.81, 385.583]
[966.703, 335.197][1006.35, 290.997][1064.28, 436.121][1108.31, 385.069]
[965.764, 335.101][1008.86, 291.216][1064.49, 436.692][1106.62, 385.623]
[965.068, 334.988][1009.05, 291.311][1064.01, 437.329][1106, 386.537]
[963.444, 334.91][1007.79, 290.822][1061.14, 436.669][1104.43, 386.357]
[962.309, 334.898][1006.91, 291.058][1060.43, 436.219][1103.88, 386.265]
[961.464, 334.36][1006.52, 290.708][1059.63, 435.887][1102.93, 385.933]
[960.7, 333.898][1005.9, 290.204][1058.99, 435.471][1102.24, 385.536]
[960.004, 333.477][1005.34, 289.744][1058.41, 435.092][1101.61, 385.174]
[959.307, 333.055][1004.78, 289.284][1057.82, 434.712][1100.98, 384.812]
[958.611, 332.635][1004.22, 288.825][1057.24, 434.334][1100.35, 384.451]
[957.915, 332.214][1003.66, 288.365][1056.66, 433.955][1099.72, 384.089]
[957.23, 331.8][1003.1, 287.913][1056.08, 433.582][1099.1, 383.733]
[956.551, 331.389][1002.56, 287.464][1055.51, 433.212][1098.49, 383.38]
[955.858, 330.97][1002, 287.007][1054.93, 432.835][1097.86, 383.02]
[955.135, 330.533][1001.41, 286.529][1054.33, 432.442][1097.21, 382.644]
[954.27, 330.009][1000.71, 285.957][1053.6, 431.97][1096.42, 382.194]
[951.777, 319.492][993.811, 276.154][1044, 419.42][1091.77, 368.803]
[950.082, 315.587][994.769, 273.307][1041.16, 414.608][1089.15, 366.069]
[948.79, 312.15][993.622, 270.367][1040.38, 410.012][1086.33, 362.082]
[948.57, 308.703][993.813, 267.223][1041.71, 406.816][1086.14, 358.94]
[948.115, 306.07][996.011, 266.281][1041.7, 403.757][1084.52, 355.622]
[948.344, 304.144][993.288, 263.285][1039.96, 400.947][1083.61, 350.908]
[947.992, 300.537][992.692, 260.556][1039.83, 398.092][1082.71, 348.596]
[948.859, 298.396][992.262, 257.412][1039.21, 394.584][1082.05, 345.78]
[948.443, 295.141][989.184, 254.489][1038.76, 390.837][1080.75, 341.18]
[948.157, 292.721][987.125, 251.766][1037.08, 386.941][1079.25, 336.9]
[948.799, 292.052][986.41, 248.644][1036.94, 382.932][1078.15, 333.702]
[945.714, 287.441][983.672, 245.455][1031.87, 377.959][1074.55, 329.359]
[941.413, 285.087][979.666, 242.265][1025.78, 373.969][1068.51, 325.858]
[937.28, 281.688][975.223, 240.441][1020.01, 369.884][1062.21, 323.536]
[931.879, 280.8][968.481, 239.944][1012.8, 366.817][1053.21, 318.492]
[923.896, 278.593][965.054, 240.539][1004.3, 364.363][1045.01, 318.394]
[917.273, 275.061][957.52, 237.773][997.607, 361.237][1037.71, 314.303]
[912.237, 273.527][952.337, 236.819][991.156, 358.658][1029.7, 307.36]
[906.262, 270.244][944.314, 233.966][984.958, 355.435][1022.03, 301.871]
[898.441, 268.914][935.748, 232.953][976.723, 354.181][1014.05, 302.2]
[889.721, 267.971][927.015, 233.35][968.542, 354.153][1004.71, 305.072]
[881.477, 269.017][918.776, 233.752][959.365, 353.995][994.367, 304.953]
[872.672, 267.841][911.093, 234.04][949.815, 353.828][985.857, 305.657]
[864.824, 266.373][904.14, 231.691][941.209, 350.974][977.836, 303.189]
[857.529, 263.354][897.262, 227.7][933.909, 347.179][970.163, 300.523]
[852.464, 261.692][891.689, 225.827][928.045, 346.335][965.693, 298.322]
[848.77, 264.09][887.606, 227.222][924.316, 347.448][961.391, 300.041]
[846.61, 265.728][886.254, 228.353][921.041, 347.827][959.339, 299.78]
[847.489, 269.584][886.382, 231.535][922.206, 351.574][960.907, 303.027]
[850.553, 272.889][890.246, 235.97][926.343, 354.542][963.981, 306.708]
[855.287, 275.486][895.326, 238.615][931.101, 356.895][968.194, 310.165]
[858.583, 278.358][898.892, 241.794][934.714, 359.878][971.667, 313.723]
[861.288, 280.327][902.08, 244.824][937.96, 361.68][974.261, 316.516]
[863.49, 283.243][906.591, 248.835][939.767, 363.103][976.122, 319.253]
[864.769, 284.95][907.719, 250.826][939.929, 364.23][976.889, 321.659]
[865.851, 285.71][907.844, 252.347][939.608, 365.117][977.598, 322.417]
[865.672, 287.387][907.745, 253.495][936.983, 365.263][976.604, 324.099]
[864.518, 288.112][905.543, 253.795][935.621, 365.383][974.297, 325.109]
[862.57, 288.935][902.78, 254.005][932.429, 364.653][970.647, 324.778]
[860.561, 289.004][900.137, 253.592][931.134, 364.367][967.615, 323.954]
[858.796, 288.482][899.542, 253.242][929.123, 364.152][965.364, 323.023]
[857.531, 288.05][894.765, 252.386][927.977, 363.997][964.043, 321.185]
[856.34, 287.424][894.447, 252.257][926.899, 363.883][962.56, 320.861]
[855.473, 287.204][892.054, 251.59][926.137, 363.802][962.597, 320.887]
[854.911, 287.017][892.535, 251.604][925.41, 363.198][960.842, 320.08]
[854.223, 285.483][889.894, 249.95][924.046, 361.071][960.341, 317.515]
[853.983, 282.322][890.08, 247.531][924.12, 358.568][960.257, 315.504]
[853.948, 280.161][890.963, 245.1][924.091, 355.563][959.003, 312.592]
[853.984, 280.451][890.885, 241.566][923.594, 351.885][957.847, 309.258]
[852.411, 275.981][890.34, 238.304][921.348, 347.981][957.042, 306.72]
[850.695, 272.825][888.87, 234.983][918.3, 344.46][954.561, 303.694]
[849.414, 269.857][887.507, 232.168][917.109, 342.335][953.537, 301.392]
[848.466, 267.308][884.837, 230.019][917.352, 340.737][953.082, 298.816]
[847.805, 265.396][884.784, 228.421][915.979, 337.927][951.724, 297.726]
[847.335, 263.12][882.578, 226.669][914.412, 335.244][950.726, 294.712]
[846.497, 261.164][882.065, 224.842][914.406, 333.276][949.507, 293.3]
[847.001, 261.913][879.798, 222.382][912.26, 329.62][949.734, 289.514]
[846.345, 258.154][880.592, 219.448][910.401, 325.782][949.437, 286.115]
[845.305, 253.325][879.307, 216.094][909.262, 322.286][947.856, 283.232]
[844.566, 250.235][875.641, 213.05][908.758, 319.165][946.997, 280.568]
[844.023, 247.337][878.079, 211.844][908.137, 316.256][945.27, 278.007]
[843.098, 244.346][880.316, 210.442][907.448, 314.109][944.548, 276.116]
[842.439, 242.142][877.142, 207.804][906.721, 311.201][943.794, 273.39]
[841.975, 239.43][876.664, 205.297][905.119, 308.788][943, 271.104]
[841.644, 236.834][873.566, 202.303][904.744, 306.158][942.699, 268.565]
[841.431, 234.644][874.256, 198.967][904.795, 303.405][941.974, 265.317]
[841.314, 231.682][875.406, 195.941][904.901, 300.3][941.755, 262.091]
[841.269, 229.24][875.526, 193.171][904.497, 297.488][941.375, 259.451]
[841.265, 227.16][875.929, 191.113][904.502, 295.686][940.848, 257.5]
[842.384, 228.635][876.262, 189.564][904.53, 294.344][941.016, 255.484]
[842.19, 226.61][878.227, 189.344][904.065, 293.198][940.939, 254.636]
[842.065, 225.132][875.912, 188.444][904.573, 292.42][941.198, 252.429]
[841.943, 223.314][875.458, 187.081][904.94, 291.704][940.804, 252.266]
[841.375, 221.688][875.771, 186.365][905.626, 291.525][941.193, 251.954]
[840.958, 221.076][875.759, 185.896][905.904, 291.475][937.642, 247.087]
[840.645, 220.084][875.205, 185.012][904.742, 289.81][937.403, 247.518]
[840.433, 219.983][873.424, 184.436][906.37, 289.468][938.103, 246.044]
[839.738, 218.884][872.35, 184.072][904.889, 288.461][938.132, 246.383]
[839.215, 218.089][873.199, 183.291][905.968, 288.846][937.349, 245.882]
[838.831, 216.991][873.885, 182.2][907.38, 288.666][936.773, 244.743]
[838.012, 215.14][874.172, 180.9][904.625, 285.863][936.098, 239.279]
[837.334, 212.736][870.719, 178.659][902.14, 282.146][935.521, 234.557]
[836.892, 208.616][870.65, 176.606][899.458, 279.255][935.188, 232.921]
[836.58, 206.094][868.118, 173.991][900.5, 278.52][934.409, 231.219]
[836.36, 204.507][869.256, 172.599][900.219, 276.079][933.559, 230.833]
[836.215, 203.934][869.891, 171.053][901.145, 276.231][933.215, 230.919]
[835.58, 202.503][870.416, 169.966][898.021, 271.757][933.27, 230.278]
[835.107, 201.462][870.01, 168.633][895.904, 268.089][931.956, 229.572]
[834.203, 200.436][869.157, 167.652][893.182, 265.031][931.234, 229.083]
[833.527, 199.177][869.348, 166.974][892.22, 262.767][930.71, 228.79]
[833.035, 198.029][868.696, 166.541][891.257, 261.144][930.345, 228.66]
[832.674, 197.477][868.758, 166.261][890.547, 259.967][930.087, 228.615]
[832.42, 196.855][868.828, 166.115][889.493, 258.608][930.471, 229.478]
[832.194, 196.567][868.864, 165.935][887.77, 257.431][930.746, 230.101]
[832.078, 197.647][868.937, 165.946][886.825, 256.756][931.308, 227.91]
[832.04, 197.503][868.749, 165.52][885.932, 256.445][931.789, 227.467]
[832.028, 197.72][871.954, 167.462][885.566, 255.726][931.618, 227.451]
[832.036, 197.653][873.6, 168.442][887.262, 257.733][931.5, 228.588]
[833.164, 197.644][873.488, 167.571][888.609, 257.412][932.529, 228.4]
[835.157, 198.793][874.502, 168.042][891.345, 259.173][933.892, 229.957]
[837.259, 200.267][876.387, 168.985][894.863, 261.687][936.333, 231.467]
[841.1, 202.545][879.222, 170.293][899.259, 264.509][940.437, 234.044]
[845.182, 204.614][882.515, 172.436][905.161, 268.393][944.998, 235.234]
[849.707, 208.449][887.53, 176.328][910.547, 274.197][950.723, 240.595]
[852.067, 215.296][889.99, 182.112][913.295, 282.015][954.284, 248.895]
[853.588, 223.375][893.248, 189.644][915.113, 290.289][955.624, 256.711]
[855.258, 230.694][895.148, 197.373][917.282, 297.75][958.524, 265.472]
[857.068, 237.16][896.853, 203.884][919.475, 305.151][962.114, 273.048]
[858.949, 244.544][899.471, 210.476][923.58, 314.907][966.182, 281.823]
[862.004, 250.701][903.086, 217.684][929.727, 325.929][970.631, 289.314]
[865.987, 257.875][906.387, 224.846][936.093, 335.472][975.121, 296.673]
[871.172, 263.774][912.134, 230.185][943.076, 343.147][983.141, 304.613]
[876.975, 268.226][919.222, 233.636][949.477, 348.184][990.355, 308.451]
[882.326, 269.581][925.258, 233.951][956.03, 350.433][997.814, 310.93]
[889.12, 270.465][932.288, 234.318][962.881, 351.407][1005.36, 312.099]
[894.834, 270.196][937.34, 232.548][969.996, 351.729][1011.62, 312.306]
[899.057, 268.136][941.862, 231.56][976.08, 351.453][1016.76, 311.408]
[903.134, 268.065][947.315, 231.759][980.553, 352][1021.33, 311.727]
[905.76, 267.892][949.836, 230.71][983.9, 351.596][1025.31, 312.315]
[907.619, 267.37][951.876, 229.803][984.325, 350.853][1027.61, 311.236]
[908.946, 266.62][953.888, 230.43][986.461, 351.293][1030.91, 311.701]
[909.855, 267.63][955.037, 230.017][987.693, 351.531][1032.48, 311.412]
[910.953, 265.546][954.363, 228.505][988.172, 349.365][1033.76, 309.403]
[912.248, 264.699][955.383, 227.831][988.408, 347.596][1034.33, 308.597]
[913.659, 264.523][956.295, 227.244][990.078, 347.783][1035.41, 307.046]
[915.192, 263.501][957.436, 227.572][991.237, 346.744][1036.09, 305.497]
[916.443, 264.003][958.655, 228.022][991.617, 346.368][1037.19, 306.678]
[917.656, 263.828][959.016, 228.909][994.908, 348.263][1038.28, 306.198]
[919.592, 266.685][958.908, 230.107][996.508, 349.672][1038.99, 305.772]
[922.364, 269.409][962.031, 231.544][999, 351.252][1039.41, 306.772]
[923.578, 270.643][964.078, 232.615][999.703, 352.412][1040.17, 308.332]
[923.274, 270.699][964.702, 233.385][999.815, 353.78][1039.5, 310.033]
[925.203, 271.716][966.644, 234.294][1002, 355.071][1041.5, 311.035]
[923.767, 272.836][966.743, 235.816][1000.13, 356.259][1040.35, 312.038]
[922.215, 274.199][964.66, 236.826][999.843, 357.667][1039.6, 313.632]
[920.68, 274.407][963.052, 237.668][998.65, 358.837][1038.06, 314.905]
[919.349, 274.405][962.237, 238.72][997.526, 359.498][1036.71, 315.387]
[920.439, 275.323][963.421, 239.672][998.893, 360.737][1037.92, 316.404]
[917.917, 274.437][960.965, 238.688][996.052, 359.232][1035.99, 315.211]
[916.334, 272.969][958.805, 237.471][994.588, 357.691][1034.8, 314.487]
[915.238, 271.954][957.899, 236.038][994.767, 356.628][1033.98, 311.915]
[914.423, 270.911][956.935, 234.977][994.305, 355.258][1032.78, 311.463]
[913.795, 269.828][955.626, 233.597][993.931, 354.208][1032.15, 310.539]
[913.296, 268.707][955.45, 232.531][993.33, 353.382][1031.08, 310.096]
[912.897, 267.556][953.904, 231.98][993.118, 352.171][1030.52, 308.905]
[912.019, 267.217][953.81, 231.824][991.536, 351.777][1029.23, 309.085]
[911.33, 267.505][952.065, 231.698][989.74, 350.907][1027.67, 308.661]
[910.229, 267.171][949.574, 231.599][987.489, 349.944][1026.17, 308.329]
[908.809, 266.621][948.494, 231.507][986.01, 349.462][1025, 308.052]
[908.273, 267.303][949.059, 231.983][985.151, 348.535][1023.83, 307.554]
[906.752, 267.276][947.284, 231.797][982.272, 347.817][1021.54, 307.722]
[905.576, 267.252][946.191, 232.202][981.153, 348.37][1020.33, 308.404]
[905.241, 267.228][943.165, 232.504][981.422, 348.801][1019.98, 308.37]
[904.986, 267.207][943.036, 232.184][981.085, 348.583][1019.71, 305.302]
[904.802, 267.742][943.514, 231.929][980.84, 348.414][1019.53, 302.091]
[904.671, 266.769][946.677, 233.389][980.386, 347.175][1018.29, 303.483]
[905.139, 267.396][946.654, 232.298][979.223, 346.219][1018.47, 303.749]
[906.067, 267.05][946.37, 230.893][979.173, 345.487][1019.18, 303.414]
[906.794, 266.779][945.88, 229.803][980.81, 345.482][1019.47, 303.163]
[906.808, 266.015][945.783, 228.959][980.985, 345.485][1019.98, 302.976]
[906.823, 265.702][944.065, 228.315][981.135, 345.502][1020.39, 301.189]
[906.837, 266.566][944.396, 227.82][979.599, 343.034][1020.44, 301.468]
[906.296, 265.025][944.113, 226.892][980.353, 343.618][1020.77, 301.7]
[905.883, 264.666][943.361, 226.468][980.125, 344.091][1021.03, 303.001]
[904.456, 264.389][942.78, 226.973][979.674, 344.464][1019.02, 303.74]
[903.637, 265.29][942.627, 227.935][977.955, 345.321][1017.47, 304.043]
[902.18, 265.441][941.968, 228.966][978.017, 346.545][1017.11, 305.111]
[901.62, 266.391][941.751, 230.048][976.422, 347.497][1016.02, 305.939]
[900.649, 267.405][941.044, 230.61][975.478, 348.234][1014.92, 306.578]
[899.36, 267.358][942.174, 231.875][975.042, 348.247][1014.36, 305.129]
[898.934, 266.763][940.57, 231.188][973.893, 347.698][1013.11, 305.109]
[899.185, 265.745][940.452, 230.648][974.138, 347.268][1012.45, 300.936]
[899.406, 265.51][939.829, 229.674][974.909, 346.38][1011.97, 300.484]
[899.593, 264.779][939.36, 228.919][975.521, 345.693][1011.62, 300.145]
[899.759, 264.218][939.296, 227.788][976.014, 345.167][1010.83, 300.454]
[899.899, 263.788][939.808, 227.466][976.405, 344.762][1011.34, 297.949]
[900.015, 264.01][939.387, 227.22][974.505, 344.727][1010.92, 299.045]
[900.124, 264.193][941.014, 228.146][973.878, 344.434][1010.91, 300.199]
[899.665, 264.616][941.457, 229.146][974.509, 345.318][1011.19, 302.211]
[899.319, 266.055][940.424, 230.203][973.631, 346.009][1011.15, 303.226]
[899.066, 266.894][937.977, 231.019][973.245, 347.1][1011.14, 304.012]
[898.881, 267.818][934.71, 231.095][974.064, 347.944][1011.71, 303.791]
[898.747, 269.636][934.681, 231.149][973.883, 348.872][1011.88, 304.998]
[898.111, 269.645][934.147, 230.632][972.934, 348.751][1012.31, 304.82]
[898.173, 269.096][934.019, 230.78][974.134, 348.654][1012.64, 304.404]
[898.236, 267.001][934.225, 230.891][974.802, 348.57][1012.91, 304.351]
[898.848, 267.025][934.959, 230.697][975.604, 348.498][1013.13, 303.477]
[899.332, 267.043][936.101, 230.268][975.678, 348.713][1013.03, 303.902]
[899.164, 266.502][936.452, 229.932][976.014, 348.597][1012.95, 304.23]
[899.03, 266.357][934.496, 229.67][976.556, 348.507][1012.89, 302.538]
[899.217, 266.245][935.235, 229.745][976.141, 348.427][1012.58, 302.896]
[899.646, 267.271][936.101, 230.083][974.987, 348.36][1012.07, 304.285]
[899.98, 268.343][937.057, 230.622][974.372, 348.862][1011.95, 305.084]
[899.131, 268.059][936.417, 231.316][973.345, 349.802][1010.2, 305.977]
[898.481, 268.937][935.932, 231.846][974.226, 351.07][1009.97, 304.165]
[897.978, 269.895][938.053, 233.919][973.249, 352.052][1009.8, 305.527]
[897.601, 271.173][936.105, 233.847][973.334, 352.79][1009.69, 305.469]
[897.31, 271.331][934.869, 234.064][973.404, 353.358][1009.05, 306.806]
[897.099, 271.986][935.032, 234.49][973.47, 353.772][1009.13, 308.106]
[896.394, 271.095][936.273, 235.356][973.528, 354.073][1009.2, 309.096]
[895.85, 271.227][936.135, 235.471][973.023, 353.746][1008.71, 309.584]
[895.997, 271.868][936.033, 236.371][972.363, 354.025][1008.35, 308.557]
[895.571, 272.075][936.236, 236.221][971.861, 353.671][1008.08, 309.126]
[895.247, 271.398][936.119, 236.095][971.477, 353.388][1007.88, 309.284]
[895.014, 271.411][935.206, 235.977][971.196, 353.151][1007.74, 307.729]
[894.84, 271.692][938.924, 238.366][970.984, 352.962][1007.64, 308.452]
[894.165, 270.241][937.384, 238.266][971.385, 353.359][1007.58, 309.281]
[893.65, 270.217][937.292, 238.728][971.705, 353.661][1007.54, 309.918]
[894.376, 272.138][937.498, 239.621][971.685, 354.441][1005.57, 305.401]
[894.956, 273.614][936.824, 240.006][971.68, 355.028][1005.74, 307.997]
[895.411, 274.195][937.687, 240.567][971.681, 355.475][1006.98, 310.285]
[896.048, 274.354][936.971, 241.535][972.795, 356.915][1008.24, 310.942]
[896.829, 277.574][941.457, 244.554][973.952, 359.182][1009.79, 313.712]
[897.996, 280.561][942.946, 245.687][975.962, 360.871][1010.99, 316.355]
[898.892, 281.719][946.024, 248.197][976.391, 362.145][1011.91, 317.807]
[899.58, 282.306][945.047, 248.437][977.824, 363.104][1012.61, 319.457]
[900.101, 282.162][944.26, 248.576][977.53, 363.806][1013.15, 319.579]
[901.052, 285.627][944.742, 248.655][978.677, 364.326][1013.55, 319.923]
[901.222, 285.504][943.711, 248.126][978.166, 364.695][1014.41, 318.492]
[901.337, 283.696][942.891, 247.674][978.579, 364.936][1015.6, 320.107]
[901.419, 283.382][944.738, 247.864][979.171, 365.11][1016.52, 320.795]
[901.468, 283.101][943.11, 247.147][978.505, 365.205][1016.38, 321.287]
[901.491, 282.853][942.663, 246.289][979.353, 365.245][1016.52, 321.906]
[901.503, 282.37][941.481, 245.612][979.175, 364.708][1016.9, 322.368]
[902.054, 281.697][941.112, 244.517][978.469, 363.712][1017.45, 321.863]
[902.446, 280.322][941.37, 243.655][979.267, 362.357][1017.82, 320.858]
[902.742, 279.536][939.944, 242.452][980.145, 361.314][1018.64, 318.728]
[902.963, 278.117][939.922, 241.254][980.276, 359.966][1018.72, 317.883]
[902.856, 277.018][939.907, 240.598][980.097, 358.921][1018.23, 316.416]
[903.029, 277.507][939.899, 241.166][978.076, 358.649][1017.83, 315.277]
[903.158, 277.888][942.565, 242.143][977.305, 358.439][1017.52, 314.926]
[903.247, 278.984][942.231, 241.302][978.038, 357.746][1017.8, 314.389]
[903.842, 278.234][942.5, 241.184][977.54, 357.211][1018, 314.773]
[904.296, 277.384][942.972, 240.562][979.015, 356.8][1018.69, 314.807]
[904.914, 276.987][944.942, 240.612][978.829, 355.947][1018.68, 314.835]
[905.683, 276.128][945.154, 239.563][979.229, 355.264][1018.96, 314.585]
[905.724, 274.082][945.03, 237.643][978.713, 353.093][1019.43, 311.919]
[906.292, 271.376][945.748, 235.039][979.132, 350.294][1019.79, 307.891]
[906.719, 269.278][946.296, 233.021][980.846, 348.131][1019.5, 306.709]
[906.469, 268.242][945.864, 231.491][979.378, 345.938][1018.69, 305.552]
[905.143, 266.645][945.234, 230.906][977.954, 344.849][1016.67, 304.419]
[903.552, 265.719][943.07, 229.929][976.295, 344.601][1015.1, 304.128]
[902.869, 264.737][940.829, 228.628][974.172, 342.756][1013.04, 301.132]
[902.339, 262.634][939.932, 226.555][974.767, 340.27][1012.02, 298.861]
[901.931, 259.934][937.023, 223.322][974.128, 336.725][1011.24, 296.312]
[901.612, 255.592][937.831, 219.404][971.671, 331.165][1011.19, 292.65]
[902.491, 251.507][935.98, 215.09][972.874, 325.884][1011.19, 287.141]
[903.172, 245.93][934.854, 210.172][973.266, 320.238][1012.32, 281.583]
[904.254, 241.125][937.334, 206.71][974.69, 315.393][1013.21, 277.909]
[904.537, 236.887][938.717, 202.678][975.803, 311.69][1013.06, 274.273]
[904.747, 233.763][940.081, 199.703][976.391, 309.001][1013.79, 271.337]
[905.457, 231.752][941.971, 197.523][976.846, 307.063][1014.36, 268.637]
[906.003, 229.424][943.158, 195.893][976.643, 305.074][1014.53, 267.163]
[906.966, 228.339][942.682, 194.23][976.76, 303.708][1015.49, 265.351]
[907.702, 227.863][944.244, 193.025][976.573, 301.639][1016.78, 264.313]
[908.262, 226.198][944.341, 192.176][977.811, 300.684][1017.78, 261.383]
[909.779, 224.497][946.056, 190.548][977.935, 297.89][1019.65, 259.538]
[911.499, 222.96][949.038, 188.788][980.24, 296.341][1021.91, 258.169]
[912.815, 220.198][951.058, 186.403][982.576, 294.135][1023.66, 256.375]
[913.812, 218.703][951.769, 184.087][984.375, 292.528][1024.43, 254.804]
[915.107, 217.941][952.282, 182.408][985.466, 291.967][1025.28, 250.658]
[916.08, 216.059][953.758, 181.202][985.453, 289.972][1025.9, 249.766]
[917.071, 214.72][953.475, 180.386][986.518, 289.662][1026.9, 248.375]
[917.536, 214.309][954.061, 179.272][986.768, 288.946][1027.93, 249.041]
[917.863, 213.249][954.485, 178.496][988.322, 288.484][1028.42, 248.268]
[918.083, 212.792][954.783, 177.982][990.054, 288.215][1028.77, 247.205]
[918.768, 212.822][956.083, 177.69][992.184, 288.671][1029, 247.881]
[918.717, 213.191][955.679, 178.087][991.031, 289.093][1028.31, 248.753]
[918.644, 214.664][955.332, 178.475][991.205, 290.052][1028.03, 248.68]
[918.562, 215.036][954.486, 179.392][989.927, 290.302][1027.79, 249.516]
[918.506, 216.148][954.107, 180.092][990.33, 291.599][1027.05, 249.873]
[918.391, 216.879][954.592, 180.792][990.01, 292.196][1026.98, 248.925]
[918.284, 219.141][953.565, 180.819][989.743, 292.142][1026.91, 249.074]
[918.186, 218.427][954.97, 181.422][988.694, 292.129][1026.57, 250.33]
[918.101, 218.164][954.947, 180.803][988.977, 292.138][1026.3, 251.052]
[918.017, 217.715][953.248, 180.362][989.181, 292.183][1025.8, 250.546]
[917.933, 217.956][953.024, 180.616][988.215, 292.258][1025.4, 249.92]
[917.858, 217.607][953.954, 180.837][988.288, 292.337][1025.09, 248.902]
[917.784, 217.926][954.107, 180.494][988.332, 292.436][1024.84, 248.716]
[917.734, 216.752][953.393, 180.201][988.093, 292.212][1025.21, 248.26]
[917.661, 215.925][952.535, 180.065][989.001, 292.118][1025.48, 247.46]
