C1= C2= C3= C4= 
[1667, 307][1728, 259][1791, 418][1876, 374]
[1137.83, 217.995][1182.92, 182.76][1235.51, 319.759][1295.41, 275.788]
[1136.49, 218.504][1181.22, 183.371][1233.61, 319.425][1291.39, 271.527]
[1135.8, 219.188][1180.83, 183.844][1233.09, 319.769][1288.92, 271.368]
[1135.33, 219.432][1183.17, 185.643][1233.63, 321.211][1289.95, 273.827]
[1135.04, 219.906][1181.33, 185.592][1233.87, 321.78][1287.39, 272.568]
[1134.6, 219.982][1178.53, 185.542][1233.85, 321.951][1288.08, 273.881]
[1134.3, 220.9][1176.41, 185.496][1233.89, 322.381][1286.07, 272.309]
[1134.42, 221.028][1176.29, 186.025][1231.99, 321.578][1281.16, 266.491]
[1134.57, 221.118][1177.99, 186.424][1232.32, 322.98][1282.91, 269.189]
[1134.73, 221.179][1178.21, 186.147][1227.47, 319.765][1284.34, 269.857]
[1134.9, 221.219][1180.16, 185.924][1230.39, 321.026][1284.94, 271.243]
[1134.5, 220.382][1180.28, 185.17][1231.87, 322.017][1284.89, 271.17]
[1134.22, 218.586][1180.68, 184.583][1233.34, 322.79][1284.9, 271.401]
[1134.03, 218.343][1180.44, 184.127][1231.93, 320.236][1282.08, 269.284]
[1133.93, 217.877][1179.15, 183.204][1232.04, 320.855][1279.97, 267.656]
[1133.88, 217.526][1178.18, 182.496][1231.31, 318.771][1278.39, 266.127]
[1133.87, 216.974][1175.45, 181.954][1229.62, 317.168][1277.22, 264.672]
[1133.89, 217.133][1174.24, 182.12][1228.94, 317.674][1276.11, 261.859]
[1133.92, 217.265][1173.92, 182.831][1227.3, 316.941][1275.31, 260.575]
[1133.97, 217.663][1176.29, 183.961][1226.94, 317.829][1274.75, 261.053]
[1134.03, 218.838][1176.15, 184.839][1227.85, 319.682][1274.37, 261.173]
[1134.1, 221.759][1173.78, 185.514][1228.03, 319.693][1273.57, 262.451]
[1133.88, 222.571][1172.84, 186.602][1227.63, 319.422][1272.45, 260.89]
[1133.72, 223.201][1172.41, 187.449][1227.9, 319.501][1272.16, 261.701]
[1133.31, 223.674][1172.99, 187.805][1227.86, 320.443][1271.41, 262.944]
[1133.03, 224.003][1171.46, 188.05][1226.13, 319.144][1270.94, 262.777]
[1132.83, 224.231][1172.35, 188.507][1224.56, 319.019][1270.64, 264.111]
[1132.7, 224.387][1172.21, 188.267][1222.81, 317.493][1270.46, 265.145]
[1132.59, 224.227][1172.08, 188.086][1222.58, 317.164][1269.13, 264.207]
[1132.25, 223.48][1172.34, 187.334][1223.68, 317.527][1268.81, 264.364]
[1130.41, 218.313][1172.71, 184.761][1218.85, 310.323][1265.8, 260.275]
[1130.58, 219.521][1173.36, 184.775][1215.87, 308.64][1266.67, 258.809]
[1131.46, 219.09][1174.05, 183.875][1217.01, 308.608][1266.93, 258.943]
[1131.27, 217.606][1173.7, 183.51][1219.95, 309.59][1267.21, 258.507]
[1131.16, 216.12][1171.99, 182.99][1220.48, 308.963][1263.16, 254.633]
[1130.53, 215.39][1171.12, 182.356][1220.83, 308.525][1263.22, 254.524]
[1129.8, 213.535][1168.36, 181.369][1219.75, 306.88][1262.73, 251.784]
[1128.99, 212.382][1169.16, 180.614][1217.88, 305.883][1262.86, 252.842]
[1128.38, 211.259][1169.27, 180.309][1217.5, 305.143][1262.47, 253.948]
[1127.65, 210.929][1168.32, 180.345][1216.95, 305.111][1262.17, 253.522]
[1126.82, 210.952][1168.37, 180.646][1215.49, 305.105][1261.43, 253.203]
[1126.17, 211.771][1168.41, 181.152][1213.54, 305.103][1260.32, 254.28]
[1124.87, 212.176][1165.77, 181.832][1212.56, 305.664][1258.92, 255.15]
[1123.6, 213.055][1164.8, 182.644][1209.66, 305.858][1257.86, 254.765]
[1122.63, 213.755][1165.42, 183.281][1209.61, 307.923][1256.78, 256.1]
[1121.86, 214.309][1164.81, 183.788][1210.1, 309.56][1258.4, 259.638]
[1121.59, 214.197][1164.36, 184.176][1210.56, 310.564][1260, 262.394]
[1121.12, 214.668][1164.59, 184.197][1208.44, 309.119][1260.7, 263.137]
[1120.5, 213.92][1162.83, 183.929][1207.37, 308.266][1257.63, 259.788]
[1120.03, 213.617][1160.62, 183.716][1206, 307.036][1258.89, 260.807]
[1119.69, 213.667][1159.21, 183.546][1204.39, 305.795][1256.78, 257.347]
[1119.46, 213.428][1159.57, 183.411][1202.91, 304.56][1258, 259.474]
[1119.6, 213.248][1159.88, 183.305][1202.95, 303.619][1258.68, 262.544]
[1119.74, 213.116][1158.19, 183.222][1202.48, 303.207][1256.68, 260.075]
[1119.57, 214.151][1164.26, 186.56][1202.13, 303.18][1257.11, 261.558]
[1120.02, 215.244][1163.31, 186.875][1203.32, 304.313][1254.9, 261.566]
[1120.11, 216.662][1161.43, 187.673][1203.71, 305.784][1253.21, 260.701]
[1120.2, 217.744][1161.13, 188.55][1204.9, 307.5][1251.94, 260.874]
[1120.28, 218.856][1162.34, 189.499][1204.7, 308.828][1250.98, 261.002]
[1121.49, 224.857][1161.86, 190.791][1204.85, 310.141][1250.84, 261.381]
[1121.87, 225.441][1161.78, 191.749][1204.7, 311.99][1250.78, 261.662]
[1122.17, 225.583][1162.02, 192.477][1205.74, 313.701][1253.89, 266.453]
[1122.4, 225.635][1166.21, 195.286][1205.99, 314.417][1255.76, 269.271]
[1122, 225.912][1165.73, 195.41][1206.19, 314.934][1253.22, 268.262]
[1121.7, 225.529][1163.93, 195.193][1205.49, 315.027][1251.54, 268.025]
[1121.47, 226.058][1167.95, 197.847][1204.68, 315.074][1250.26, 268.384]
[1121.29, 227.025][1167.06, 197.305][1202.9, 315.093][1249.28, 268.071]
[1121.15, 226.292][1166.35, 196.542][1202.97, 315.364][1249.13, 268.368]
[1122.78, 224.535][1167.8, 194.758][1204.5, 314.104][1251.35, 265.398]
[1126.92, 218.543][1172.94, 189.317][1209.43, 309.076][1257.99, 261.356]
[1132.39, 210.197][1176.57, 179.667][1216.67, 301.471][1265.68, 252.505]
[1138.32, 199.736][1182.81, 168.77][1223.98, 291.293][1273.61, 243.091]
[1144.52, 189.782][1187.23, 157.911][1234.1, 284.127][1282.49, 234.515]
[1151.01, 180.976][1194.63, 148.405][1242.75, 278.05][1292.48, 226.198]
[1157.6, 174.951][1202.79, 141.564][1251.55, 274.386][1302.59, 222.258]
[1162.92, 171.833][1208.75, 137.821][1259.42, 273.078][1312.05, 219.885]
[1166.52, 170.846][1211.38, 135.797][1265.78, 273.999][1319.32, 220.015]
[1167.33, 171.776][1212.59, 136.243][1270.05, 277.461][1323.41, 222.621]
[1165.05, 173.689][1210.9, 137.788][1270.14, 281.6][1323.92, 226.106]
[1160.85, 176.177][1208.01, 140.583][1267.7, 285.461][1320.35, 228.631]
[1155.19, 178.532][1202.2, 143.768][1262.16, 289.08][1316.21, 232.684]
[1149.04, 182.416][1196.49, 146.871][1255.2, 292.194][1311.18, 236.435]
[1142.49, 184.086][1189.7, 148.813][1249.67, 294.915][1305.97, 238.82]
[1135.11, 184.867][1183.56, 149.242][1243.29, 297.597][1299.54, 241.838]
[1127.68, 184.937][1175.63, 149.05][1236.3, 299.09][1292.76, 241.594]
[1121.97, 188.212][1168.36, 148.38][1231.44, 299.65][1286.9, 241.694]
[1117.08, 186.449][1162.84, 146.772][1227.43, 299.474][1282.66, 241.484]
[1113.46, 183.974][1160.45, 145.03][1224.11, 298.157][1279.15, 239.885]
[1110.73, 180.927][1157.23, 142.277][1221.01, 295.975][1276.46, 237.499]
[1108.68, 177.424][1154.8, 139.305][1219.79, 293.11][1274.98, 234.2]
[1107.93, 174.848][1154.61, 137.171][1218.72, 290.922][1274.84, 233.166]
[1108.03, 173.5][1157.44, 136.174][1219.1, 289.257][1275.07, 231.54]
[1108.18, 173.369][1159.11, 136.607][1219.74, 289.136][1274.7, 232.034]
[1107.82, 174.484][1159.92, 138.74][1219.13, 290.794][1274.47, 234.755]
[1107.39, 177.717][1160.34, 142.187][1218.75, 294.39][1273.51, 238.031]
[1107.42, 182.248][1159.29, 146.882][1218.49, 299.169][1273.37, 242.282]
[1107.79, 186.629][1160.24, 151.39][1218.62, 303.14][1273.02, 246.422]
[1108.47, 190.284][1160.76, 154.853][1219.07, 306.148][1273.09, 250.138]
[1109.61, 193.941][1160.06, 157.793][1219.17, 309][1273.75, 252.117]
[1111.1, 196.477][1159.82, 159.772][1219.84, 310.899][1275.14, 252.482]
[1112.88, 198.953][1159.4, 161.82][1220.96, 311.716][1273.1, 249.837]
[1114.87, 200.755][1161.13, 163.872][1221.3, 313.082][1275.56, 252.558]
[1116.97, 202.652][1164.74, 165.401][1224.96, 315.205][1278.31, 255.456]
[1119.73, 205.208][1168.38, 167.113][1227.51, 316.807][1282.98, 259.074]
[1123.01, 207.167][1170.65, 167.851][1231.47, 317.739][1286.32, 259.882]
[1126.72, 208.37][1173.84, 167.82][1233.14, 318.139][1290.93, 262.187]
[1130.14, 207.776][1177.45, 167.719][1236.69, 317.788][1294.18, 262.46]
[1133.88, 206.642][1181.63, 166.992][1239.68, 316.854][1298.34, 262.576]
[1137.84, 205.407][1183.92, 165.799][1240.48, 313.2][1303.47, 262.011]
[1141.42, 204.697][1187.93, 165.132][1244.48, 313.211][1307.08, 261.527]
[1144.7, 204.403][1191.56, 164.303][1248.12, 313.774][1310.66, 261.688]
[1147.13, 203.842][1193.98, 164.494][1251.42, 314.464][1313.59, 262.044]
[1148.9, 203.377][1195.74, 164.618][1253.01, 314.392][1315.73, 261.697]
[1150.11, 202.98][1196.38, 164.681][1257.24, 315.156][1317.2, 261.656]
[1151.01, 202.95][1198.84, 164.721][1259.89, 316.021][1318.85, 262.182]
[1152.19, 202.622][1199.81, 164.45][1261.58, 316.381][1319.47, 260.835]
[1153, 201.772][1200.73, 164.219][1262.75, 316.625][1320.67, 260.043]
[1153.51, 201.099][1202.48, 164.024][1263.23, 316.778][1321.47, 260.556]
[1153.83, 200.573][1205.2, 164.439][1263.81, 316.299][1321.14, 260.36]
[1154.56, 200.736][1205.75, 164.748][1264.73, 316.479][1321.35, 260.187]
[1155.06, 200.86][1206.39, 165.264][1266.81, 316.888][1322.02, 260.327]
[1155.9, 201.523][1208.17, 165.928][1267.1, 317.169][1322.4, 260.985]
[1156.49, 202.03][1206.61, 166.427][1268.41, 317.369][1322.34, 260.332]
[1156.88, 202.412][1205.32, 166.795][1268.47, 317.789][1322.51, 260.673]
[1157.1, 202.696][1205.68, 167.059][1267.56, 318.09][1322.56, 261.206]
[1157.25, 202.912][1206.22, 167.256][1267.11, 318.313][1322.29, 260.754]
[1157.29, 203.066][1205.13, 167.961][1266.97, 318.176][1322.29, 260.101]
[1157.26, 204.321][1206.81, 169.634][1265.65, 318.909][1322.24, 261.881]
[1156.03, 205.846][1206.9, 170.898][1264.86, 320.598][1321, 264.099]
[1155.03, 206.985][1206.62, 172.109][1264.47, 321.857][1319.7, 265.199]
[1153.68, 208.709][1204.11, 173.601][1263.31, 323.388][1318.69, 265.754]
[1152.04, 210.598][1200.99, 175.02][1262.39, 325.123][1316.75, 267.021]
[1150.75, 212.073][1199.98, 176.126][1261.66, 326.478][1315.22, 269.162]
[1149.15, 212.564][1198.03, 176.325][1259.04, 326.871][1313.73, 270.177]
[1146.77, 212.023][1196.81, 176.423][1258.16, 327.116][1314.6, 273.496]
[1143.2, 210.426][1193.57, 175.321][1255.47, 326.992][1311.82, 272.573]
[1138.18, 208.005][1187.64, 172.7][1250.53, 325.119][1306.81, 269.781]
[1132.68, 204.415][1183.16, 168.95][1245.08, 321.93][1301.3, 266.449]
[1126.23, 200.233][1175.21, 163.79][1239.79, 318.331][1295.11, 262.17]
[1120.76, 196.457][1168.59, 159.261][1233.22, 314.141][1289.55, 257.738]
[1116.02, 193.548][1165.51, 155.201][1228.18, 309.763][1284.44, 252.604]
[1113.13, 192.234][1163.06, 153.297][1224.48, 307.589][1281.82, 250.42]
[1111.98, 192.339][1163.4, 153.511][1222.43, 307.309][1281.18, 251.56]
[1111.3, 194.507][1161.85, 155.495][1223.6, 310.898][1279.43, 253.389]
[1110.88, 196.806][1165.36, 160.537][1224.06, 315.161][1278.18, 255.712]
[1111.84, 200.347][1165.89, 163.903][1223.66, 317.621][1278.78, 260.136]
[1115.57, 203.964][1166.39, 166.519][1224.9, 318.949][1282.52, 263.859]
[1121.44, 210.213][1170.9, 168.534][1229.13, 319.967][1287.82, 266.149]
[1127.18, 210.388][1177.02, 170.066][1234.48, 319.871][1294.27, 267.883]
[1132.18, 211.324][1182.04, 170.637][1237.49, 320.065][1299.25, 269.172]
[1136.03, 212.023][1185.63, 171.064][1241.54, 320.779][1303.09, 269.86]
[1138.43, 211.386][1187.53, 170.8][1244.68, 321.321][1305.47, 269.791]
[1139.09, 210.273][1188.96, 171.139][1247.37, 321.72][1305.55, 268.834]
[1138.96, 210.789][1188.29, 171.927][1248.24, 323.134][1304.97, 269.187]
[1137.72, 211.184][1187.19, 173.102][1247.2, 324.508][1302.82, 269.171]
[1135.58, 212.042][1185.74, 174.568][1244.64, 325.844][1299.97, 271.14]
[1132.74, 213.253][1182.87, 176.536][1241.49, 327.426][1296.03, 272.928]
[1129.97, 215.583][1177.77, 179.158][1238.18, 328.605][1291.83, 274.553]
[1126.68, 217.629][1174.7, 181.993][1235.06, 330.047][1287.48, 276.05]
[1124.15, 220.613][1172.35, 185.581][1231.8, 332.279][1283.27, 278.322]
[1121.65, 223.452][1168.55, 188.59][1227.59, 333.391][1279.21, 279.461]
[1118.6, 225.578][1165.96, 191.12][1223.81, 334.193][1274.99, 281.433]
[1115.75, 227.125][1164.04, 193.249][1218.97, 334.745][1270.71, 282.017]
[1113.09, 228.486][1162.1, 194.463][1214.54, 335.093][1267.02, 283.516]
[1109.87, 229.548][1158.59, 196.271][1210.81, 336.225][1263.57, 284.97]
[1107.47, 232.297][1153.66, 197.573][1207.18, 338.196][1259.89, 285.168]
[1104.57, 233.464][1149.39, 199.041][1203.08, 338.22][1256.05, 284.958]
[1102.69, 235.441][1145.9, 199.807][1198.31, 337.616][1252.06, 286.179]
[1098.81, 234.559][1142.52, 199.989][1194.26, 337.372][1248.34, 287.329]
[1095.3, 233.262][1138.55, 199.797][1191.79, 336.873][1244.68, 287.042]
[1092.18, 232.74][1135.12, 199.257][1189.82, 335.869][1241.81, 287.602]
[1089.21, 232.038][1132.75, 198.826][1187.17, 335.083][1239.6, 287.17]
[1087.09, 231.708][1130.85, 198.403][1184.48, 334.44][1237.27, 286.195]
[1085.6, 231.403][1129.55, 197.443][1182.87, 333.353][1235.09, 285.399]
[1083.92, 230.578][1128.02, 196.68][1181.96, 332.503][1233.74, 283.908]
[1083.36, 231.042][1129.6, 196.036][1182.04, 332.41][1232.91, 284.155]
[1082.53, 229.646][1127.56, 194.927][1181.42, 331.762][1233.04, 282.608]
[1083.06, 231.133][1128.88, 194.632][1179.83, 331.26][1233.18, 281.977]
[1083.6, 230.824][1127.74, 194.38][1180.47, 331.445][1233.44, 282.624]
[1084.71, 231.693][1128.71, 195.017][1181.69, 332.159][1233.52, 281.687]
[1085.59, 233.226][1130.33, 196.37][1182.65, 333.86][1234.16, 283.248]
[1086.34, 234.967][1132.54, 197.98][1183.49, 335.179][1235.34, 284.746]
[1087.02, 236.837][1131.75, 199.758][1184.53, 337.327][1235.79, 286.743]
[1087.01, 237.383][1131.48, 201.678][1185.11, 339.541][1235.92, 288.266]
[1087.06, 240.625][1131.33, 203.688][1185.91, 341.215][1235.8, 289.696]
[1086.55, 242.807][1132.39, 206.354][1185.41, 343.628][1235.18, 293.07]
[1086.17, 245.082][1131.79, 209.589][1185.33, 346.666][1234.71, 295.702]
[1085.93, 247.914][1129.06, 212.006][1184.74, 349.526][1233.85, 297.666]
[1085.25, 250.5][1129.08, 215.425][1183.23, 352.436][1233.3, 300.474]
[1084.75, 252.158][1129.12, 218.007][1183.52, 354.918][1232.91, 303.168]
[1086.69, 259.093][1128.61, 219.352][1181.49, 355.621][1232.65, 304.324]
[1086.48, 259.523][1129.39, 220.905][1181.67, 356.683][1232.77, 305.739]
[1086.93, 260.873][1130.32, 222.57][1182.14, 358.555][1233.2, 306.451]
[1086.73, 260.335][1132.51, 223.715][1182.28, 359.875][1233.01, 308.311]
[1086.01, 259.331][1130.77, 223.444][1181.53, 359.742][1232.31, 308.024]
[1085.49, 257.574][1129.17, 222.538][1181.85, 359.525][1232.1, 308.264]
[1084.51, 257.891][1128.23, 222.941][1180.98, 359.319][1231.67, 308.413]
[1083.22, 258.348][1127.54, 224.316][1181.77, 361.088][1230.23, 310.457]
[1082.26, 258.892][1127.05, 225.836][1181.28, 363.202][1229.18, 310.217]
[1080.98, 258.998][1126.97, 227.541][1180.91, 364.229][1228.11, 311.99]
[1080, 260.464][1125.23, 229.38][1178.94, 365.259][1227.02, 312.748]
[1078.75, 262.63][1125.92, 231.797][1175.49, 366.782][1225.41, 315.202]
[1078.91, 264.319][1124.47, 232.829][1174.52, 367.403][1225, 315.978]
[1079.08, 265.56][1125.37, 234.395][1175.24, 368.376][1225.6, 318.214]
[1078.12, 267.285][1126.67, 236.634][1175, 370.176][1224.41, 320.7]
[1077.39, 268.869][1125.13, 238.32][1173.69, 371.531][1224.08, 323.437]
[1076.89, 269.979][1124.26, 239.201][1172.75, 372.179][1222.47, 325.698]
[1075.95, 270.505][1124.45, 239.539][1172.62, 372.065][1220.98, 326.817]
[1075.27, 271.974][1123.21, 239.153][1171.43, 371.062][1219.58, 325.609]
[1074.18, 271.956][1121.97, 238.256][1169.66, 370.261][1218.24, 323.787]
[1072.27, 270.697][1119.93, 236.887][1168.38, 369.561][1217, 322.833]
[1070.84, 269.394][1118.4, 235.784][1168.28, 370.114][1214.97, 320.92]
[1068.6, 268.089][1114.65, 234.351][1166.79, 369.972][1212.26, 318.571]
[1066.33, 266.747][1112.63, 232.625][1166.24, 369.253][1211.64, 318.419]
[1064.1, 264.813][1111.44, 230.684][1163.33, 368.081][1208.7, 316.558]
[1061.82, 262.73][1107.41, 228.025][1161.67, 365.729][1205.3, 312.243]
[1058.98, 259.957][1101.77, 224.809][1157.29, 363.026][1202.17, 310.039]
[1055.77, 256.69][1098.71, 221.784][1153.45, 359.234][1198.76, 306.082]
[1053.31, 254.162][1094.93, 218.872][1148.79, 355.723][1195.58, 302.45]
[1050.33, 251.648][1093.82, 216.642][1146.69, 353.021][1192.62, 300.24]
[1047.55, 249.171][1089.35, 214.391][1145.18, 350.977][1189.89, 296.861]
[1045.51, 247.303][1086.58, 212.415][1142.68, 348.292][1187.31, 295.177]
[1043.48, 245.927][1084.88, 210.093][1139.72, 345.131][1184.88, 292.515]
[1042.08, 243.234][1084.32, 208.98][1136.17, 341.081][1181.47, 289.721]
[1055.11, 238.11][1094.03, 204.5][1145.86, 333.227][1194.13, 285.112]
[1067.73, 231.679][1106.37, 199.698][1158.49, 326.422][1205.91, 279.657]
[1078.97, 224.413][1117.98, 193.127][1168.03, 317.73][1213.93, 273.152]
[1084.77, 222.367][1123.52, 191.033][1170.83, 313.473][1218.42, 270.846]
[1087.74, 220.63][1127.17, 189.533][1172.95, 311.492][1220.7, 268.626]
[1089.63, 218.874][1131.61, 188.518][1174.52, 310.168][1221.82, 266.79]
[1090.65, 217.42][1132.33, 187.9][1174.79, 308.241][1222.02, 264.145]
[1091.7, 216.609][1134, 187.162][1175.85, 307.928][1222.17, 262.412]
[1091.62, 215.165][1132.38, 185.768][1176.07, 306.025][1222.83, 261.407]
[1091.33, 213.183][1132.08, 183.788][1174.96, 303.754][1222.64, 259.505]
[1091.94, 210.548][1134.11, 181.724][1176.1, 301.482][1224.2, 258.086]
[1096.37, 212.363][1134.74, 178.5][1176.35, 299.287][1225.93, 255.959]
[1097.11, 208.983][1135.74, 175.537][1178.81, 297.156][1224.62, 249.251]
[1098.13, 205.955][1136.4, 172.841][1182.08, 295.715][1228.14, 248.011]
[1098.79, 204.09][1138.79, 170.954][1183.35, 294.817][1231.04, 247.843]
[1099.86, 202.654][1138.64, 169.5][1186.04, 294.702][1231.28, 243.72]
[1101.18, 202.798][1139.88, 169.349][1189.78, 296.458][1234.56, 244.092]
[1101.53, 204.192][1141.05, 170.806][1191.15, 298.528][1236.44, 246.266]
[1102.3, 206.509][1144.75, 173.178][1192.7, 301.942][1239.54, 250.642]
[1103.97, 209.53][1147.54, 176.246][1197.55, 307.241][1243, 254.981]
[1106.33, 212.792][1148.46, 178.685][1198.33, 309.664][1247.03, 257.254]
[1108.67, 215.066][1150.52, 180.041][1200.56, 311.275][1250.91, 260.491]
[1110.96, 215.988][1156.06, 181.125][1204.2, 312.534][1255.23, 263.023]
[1112.06, 215.275][1157.65, 180.835][1206.34, 312.937][1258.74, 265.28]
[1113.98, 215.024][1157.91, 180.632][1208.46, 313.826][1262.48, 265.293]
[1116.8, 214.271][1160.58, 179.635][1212.55, 314.221][1267.51, 266.447]
[1120.89, 214.57][1166.27, 179.176][1215.87, 314.807][1273.52, 268.477]
[1125.64, 215.965][1171.09, 178.85][1221.16, 316.398][1279.69, 270.308]
[1129.12, 216.191][1174.04, 178.631][1226.45, 317.6][1284.75, 270.823]
[1131.75, 216.368][1176.53, 178.188][1229.31, 318.518][1288.27, 271.775]
[1133.7, 216.509][1180.66, 178.145][1231.44, 319.218][1291.16, 272.21]
[1134.49, 216.048][1180.83, 178.424][1230.89, 316.871][1292.88, 272.797]
[1135.07, 215.978][1180.34, 179.514][1233.32, 319.652][1294.76, 273.249]
[1135.9, 217.957][1181.19, 181.542][1236.12, 322.939][1293.3, 270.943]
[1136.95, 222.072][1184.84, 185.417][1238.35, 327.725][1295.38, 277.208]
[1137.02, 226.337][1186.02, 190.651][1241, 334.746][1296.75, 283.952]
[1136.51, 232.225][1185.22, 197.29][1242.19, 342.77][1297.53, 291.187]
[1136.03, 239.957][1184.21, 205.03][1242.72, 351.844][1294.55, 294.743]
[1135.24, 246.38][1184.72, 212.323][1242.63, 359.512][1294.64, 302.812]
[1133.68, 252.352][1182.69, 218.672][1241.26, 366.093][1293.43, 309.168]
[1131.85, 257.69][1181.34, 224.006][1239.24, 370.984][1291.82, 315.362]
[1129.23, 261.621][1179.93, 228.5][1236.71, 374.8][1289.05, 321.074]
[1125.47, 266.13][1177.08, 232.859][1232.97, 379.163][1285.42, 326.344]
[1120.82, 269.096][1171.99, 236.284][1228.62, 382.596][1280.87, 330.482]
[1116.69, 271.568][1167.76, 237.949][1224.94, 384.204][1277.33, 332.929]
[1112.11, 272.507][1163.37, 238.548][1220.11, 384.456][1272.61, 334.397]
[1107.71, 272.886][1157.12, 238.376][1216.08, 385.148][1267.53, 333.748]
[1103.78, 273.603][1152.3, 238.089][1211.54, 385.798][1262.75, 332.206]
[1100.26, 274.25][1148.67, 238.536][1207.81, 386.075][1258.84, 333.662]
[1097.03, 273.781][1145.92, 238.492][1204.39, 386.741][1255.58, 333.525]
[1094.66, 273.545][1143.35, 238.014][1203.29, 387.068][1253.76, 334.101]
[1092.85, 273.614][1140.21, 237.607][1200.43, 385.544][1251.78, 333.062]
[1092.22, 273.468][1139.15, 236.815][1198.38, 384.136][1250.72, 331.751]
[1091.9, 272.648][1139.92, 235.512][1197.24, 382.337][1250.05, 330.888]
[1091.72, 272.238][1139.45, 234.455][1195.86, 380.321][1250.17, 329.305]
[1092.74, 271.621][1139.67, 233.623][1194.81, 378.742][1250.85, 328.062]
[1094.16, 271.677][1142.78, 233.517][1195.48, 378.627][1252.01, 328.208]
[1095.38, 272.484][1144.74, 234.22][1196.14, 378.451][1253.88, 330.249]
[1096.4, 273.595][1144.87, 235.557][1199.05, 380.842][1255.11, 330.872]
[1097.25, 275.216][1145.89, 236.794][1200.5, 383.454][1255.54, 331.549]
[1097.93, 276.398][1146.42, 237.977][1203.06, 385.682][1255.89, 332.862]
[1098.45, 277.039][1146.54, 238.617][1203.63, 387.419][1256.16, 334.174]
[1098.89, 277.762][1145.81, 239.063][1205.23, 388.704][1256.4, 334.564]
[1098.68, 277.686][1144.97, 239.068][1203.91, 388.195][1256.61, 334.231]
[1098.53, 277.583][1143.48, 238.459][1204.05, 387.747][1256.21, 333.352]
[1098.45, 276.553][1141.81, 237.343][1204.75, 386.729][1255.94, 333.748]
[1098.41, 275.703][1140.58, 235.869][1204.44, 385.024][1255.75, 330.85]
[1097.24, 273.319][1141.92, 234.723][1203.35, 383.695][1254.75, 330.316]
[1095.51, 272.592][1139.58, 234.961][1200.81, 383.207][1252.58, 329.023]
[1093.31, 272.878][1138.35, 235.999][1197.98, 383.964][1249.75, 329.444]
[1091.64, 273.083][1137.16, 236.498][1195.25, 383.088][1247.61, 329.181]
[1090.35, 277.007][1133.92, 236.301][1193.42, 382.686][1246.23, 329.551]
[1088, 275.648][1130.68, 235.536][1191.25, 381.192][1243.26, 328.08]
[1086.59, 273.429][1130.88, 233.791][1189.41, 378.616][1241.1, 326.666]
[1085.55, 270.594][1130.8, 231.89][1186.92, 376.937][1239.49, 325.022]
[1084.77, 267.847][1128.8, 229.865][1187.29, 374.804][1238.29, 321.504]
[1083.61, 266.277][1126.97, 227.724][1186.74, 372.015][1236.81, 317.636]
[1082.77, 263.649][1125.89, 225.506][1184.39, 369.301][1235.72, 315.226]
[1081.58, 260.763][1124.54, 223.228][1182.6, 366.073][1234.08, 312.813]
[1080.18, 257.738][1123.31, 220.957][1181.05, 364.521][1232.63, 309.322]
[1079.15, 255.152][1122.42, 218.665][1179.61, 361.937][1232.43, 308.676]
[1077.84, 252.937][1120.09, 216.955][1178.02, 359.442][1231.22, 307.112]
[1076.29, 250.965][1118.89, 215.659][1176.81, 357.544][1230.31, 305.649]
[1074.87, 248.375][1119.48, 214.154][1175.4, 355.591][1228.54, 304.027]
[1073.56, 246.458][1118.58, 212.486][1173.82, 353.595][1226.96, 302.566]
[1072.65, 245.389][1118.56, 210.73][1173, 352.183][1225.86, 300.982]
[1071.44, 243.787][1117.17, 209.442][1172.43, 350.604][1224.5, 298.694]
[1070.53, 242.579][1114.69, 207.901][1171.74, 348.844][1223.48, 296.668]
[1069.92, 240.912][1114.29, 206.248][1170.74, 347.042][1223.09, 296.93]
[1070.04, 239.367][1115.72, 204.995][1171.7, 345.68][1223.09, 295.741]
[1070.76, 239.663][1117.74, 204.652][1171.35, 344.689][1223.72, 295.449]
[1071.98, 240.616][1119.09, 204.813][1172.34, 344.951][1224.32, 295.654]
[1072.94, 241.374][1119.01, 205.245][1171.69, 344.894][1224.8, 295.262]
[1073.73, 241.757][1119.84, 206.228][1173.53, 346.089][1225.8, 295.615]
[1074.37, 243.232][1121.63, 207.598][1174.41, 347.634][1226.6, 297.072]
[1075.44, 245.265][1123.04, 208.694][1173.69, 348.306][1226.96, 298.241]
[1076.29, 246.587][1122.7, 209.861][1173.74, 349.442][1227.55, 298.618]
[1076.39, 247.913][1123.02, 211.64][1172.93, 350.63][1228.02, 299.499]
[1076.48, 249.246][1122.7, 213.612][1173.48, 352.447][1227.84, 301.076]
[1076.55, 249.996][1124.45, 215.138][1173.94, 353.872][1227.72, 303.171]
[1076.61, 251.713][1124.95, 216.313][1174.88, 355.548][1227.35, 304.509]
[1076.67, 252.182][1124.19, 216.643][1175.62, 355.705][1226.79, 306.11]
[1076.71, 251.399][1122.74, 216.322][1176.2, 355.255][1226.94, 305.923]
[1077.32, 250.212][1123.04, 214.918][1175.8, 353.765][1227.65, 302.914]
[1077.79, 248.716][1122.71, 212.678][1176.93, 352.034][1227.63, 299.714]
[1078.16, 246.978][1122.17, 211.512][1176.94, 350.985][1227.62, 298.099]
[1078.45, 245.937][1122.62, 210.625][1176.67, 349.906][1228.21, 296.594]
[1078.66, 246.027][1122.12, 209.973][1177.89, 350.544][1228.66, 296.921]
[1078.82, 246.385][1122.3, 210.043][1177.97, 351.326][1229.02, 296.893]
