C1= C2= C3= C4= 
[1585, 291][1644, 233][1764, 452][1853, 387]
[1018.38, 370.497][1061.03, 337.966][1103.15, 460.981][1157.57, 429.886]
[1021.41, 368.615][1061.43, 335.22][1104.61, 458.203][1159.02, 428.471]
[1026.13, 366.045][1062.95, 331.39][1109.54, 455.219][1163.65, 424.493]
[1033.84, 362.938][1069.07, 327.598][1117.42, 452.079][1170.99, 422.014]
[1042.74, 359.381][1075.87, 323.8][1127.03, 447.915][1179.61, 416.902]
[1052.33, 355.05][1083.91, 319.871][1136.88, 443.407][1190.42, 412.219]
[1061.05, 351.042][1093.74, 315.007][1145.5, 438.968][1200.09, 407.939]
[1069.72, 346.165][1101.6, 310.645][1154.38, 434.35][1208.89, 401.972]
[1076.89, 340.721][1108.16, 305.31][1161.42, 429.397][1216.73, 397.427]
[1081.65, 335.774][1112.19, 300.742][1166.65, 426.282][1222.57, 392.596]
[1085.3, 333.998][1114.7, 297.798][1169.79, 424.179][1225.61, 388.274]
[1087.15, 336.114][1122.74, 299.895][1172.99, 424.857][1229.28, 393.11]
[1087.12, 339.075][1123.4, 302.269][1173.11, 427.587][1228.3, 394.376]
[1084, 342.031][1121.11, 305.65][1169.24, 430.946][1225.02, 396.322]
[1079.13, 344.958][1116.01, 309.202][1165.52, 435.342][1219.72, 400.215]
[1075.24, 350.443][1113.94, 314.306][1161.63, 440.51][1214.04, 404.432]
[1069.85, 356.112][1111.36, 320.545][1154.8, 445.93][1207.28, 408.854]
[1062.23, 361.626][1103.61, 326.499][1146.92, 452.391][1198.89, 412.271]
[1054.03, 368.144][1096.14, 333.357][1137.1, 458.494][1190.1, 420.9]
[1045.88, 375.542][1093.18, 343.901][1129.41, 464.989][1178.62, 425.052]
[1037.84, 381.509][1083.62, 349.702][1121.44, 471.118][1170.6, 431.41]
[1031.09, 386.907][1075.07, 354.66][1114.76, 476.351][1164.2, 436.558]
[1025.49, 391.733][1069.48, 359.414][1110.09, 482.212][1158.32, 443.264]
[1021.4, 395.81][1063.62, 362.841][1106.13, 486.21][1152.3, 443.596]
[1017.84, 400.493][1060.72, 367.019][1100.95, 490.54][1148.74, 449.458]
[1015.18, 404.889][1057.97, 370.735][1097.32, 493.226][1145.8, 455.351]
[1013.06, 409.535][1057.25, 375.429][1094.15, 495.652][1142.59, 459.716]
[1010.63, 411.538][1054.12, 376.886][1090.94, 496.257][1140.25, 462.982]
[1008.16, 412.798][1052.56, 378.014][1085.8, 495.839][1138.43, 464.936]
[1006.5, 413.187][1047.46, 377.421][1083.88, 495.266][1136.14, 464.69]
[1004.91, 411.444][1045.57, 375.521][1083.02, 494.01][1134.4, 465.098]
[1003.64, 410.112][1040.22, 373.179][1080.84, 492.461][1133.01, 462.488]
[1002.4, 406.453][1037.65, 370.237][1081.6, 489.871][1132.02, 459.604]
[1002.15, 403.85][1036.1, 366.14][1082.61, 489.28][1131.39, 455.834]
[1000.97, 399.42][1033.96, 362.332][1080.35, 484.363][1129.64, 449.341]
[1000.11, 395.093][1033.56, 358.784][1081.01, 483.173][1128.36, 444.594]
[999.524, 391.705][1033.05, 355.419][1082.5, 481.934][1127.16, 442.066]
[999.902, 391.15][1031.8, 352.845][1083.57, 480.653][1126.82, 437.805]
[999.715, 387.827][1032.43, 350.316][1082.74, 475.886][1125.53, 436.03]
[999.686, 385.026][1030.47, 347.846][1083.66, 474.855][1124.98, 431.841]
[999.164, 382.338][1031.36, 345.991][1082.13, 470.649][1124.65, 428.395]
[998.812, 380.579][1031.83, 344.591][1079.28, 467.429][1124.46, 427.209]
[998.581, 379.24][1031.1, 343.531][1077.97, 464.955][1123.8, 426.327]
[999.035, 379.393][1031.75, 342.747][1077.88, 463.361][1123.35, 423.097]
[998.934, 378.173][1033.28, 342.819][1078.54, 462.832][1123.18, 421.908]
[998.248, 377.777][1031.82, 342.273][1076.98, 462.39][1124.76, 422.103]
[998.408, 378.439][1032.28, 341.942][1076.2, 463.04][1125.53, 424.147]
[998.587, 378.708][1034.73, 342.317][1076.54, 463.599][1122.71, 422.595]
[998.772, 378.953][1035.51, 342.648][1078.03, 465.241][1124.08, 425.522]
[999.537, 379.758][1041.37, 346.426][1077.49, 463.639][1123.74, 424.05]
[1000.75, 381.282][1039.82, 347.621][1079.15, 466.508][1123.25, 423.841]
[1001.71, 384.216][1043.56, 351.457][1082.79, 472.231][1125.52, 426.024]
[1003.63, 389.683][1043.83, 355.571][1084.17, 477.234][1128.19, 429.786]
[1005.71, 395.64][1051.29, 364.543][1085.25, 481.952][1131.44, 439.392]
[1007.31, 400.752][1050.91, 369.637][1088.4, 488.136][1133.95, 445.892]
[1008.54, 406.083][1052.6, 375.227][1090.53, 493.131][1136.16, 454.62]
[1009.47, 409.819][1054.15, 379.433][1092.44, 497.473][1137.57, 460.392]
[1010.16, 412.871][1054.71, 381.956][1092.42, 500.407][1138.61, 463.834]
[1010.09, 414.214][1055.94, 384.314][1093.24, 502.23][1139.96, 466.602]
[1010.6, 416.923][1058.6, 387.221][1092.7, 503.573][1142.14, 470.977]
[1010.4, 418.058][1060.62, 389.364][1092.54, 504.805][1142.63, 472.22]
[1009.63, 418.464][1055.42, 387.911][1091.51, 504.708][1139.19, 469.476]
[1007.87, 417.254][1056.86, 389.017][1089.83, 504.267][1137.37, 470.447]
[1005.93, 415.907][1052.15, 386.255][1088.81, 503.513][1136.52, 470.756]
[1003.85, 413.937][1048.79, 384.045][1086, 501.42][1135.87, 470.912]
[1001.67, 411.769][1049.94, 384.577][1084.4, 500.312][1134.77, 471.228]
[1000.01, 410.902][1045.62, 381.432][1082.32, 498.52][1135.67, 473.098]
[998.163, 409.621][1043.15, 378.953][1081.3, 497.679][1133.45, 470.999]
[996.792, 408.586][1044.18, 379.307][1079.98, 496.688][1132.92, 470.996]
[995.759, 407.77][1045.3, 379.561][1079.27, 495.901][1130.76, 468.616]
[994.45, 406.248][1042.41, 376.816][1078.49, 495.845][1129.13, 466.118]
[993.498, 405.361][1036.76, 374.112][1078.8, 495.783][1127.33, 460.406]
[993.354, 404.672][1039.35, 374.911][1079.63, 495.44][1126.23, 458.867]
[993.877, 405.882][1038.51, 373.789][1078.85, 495.74][1125.14, 456.224]
[994.328, 406.82][1037.61, 373.505][1078.86, 496.541][1124.91, 458.554]
[994.715, 408.703][1037.53, 373.872][1078.32, 497.727][1124.78, 461.241]
[994.944, 409.681][1036.13, 374.163][1079.33, 498.761][1124.25, 463.162]
[994.388, 410.001][1040.45, 378.02][1076.92, 497.59][1124.39, 464.227]
[994.885, 410.519][1038.37, 376.745][1077.81, 497.883][1124.23, 464.412]
[994.686, 409.429][1036.52, 375.769][1078.21, 498.095][1125.59, 465.421]
[994.557, 408.582][1036.88, 375.018][1077.07, 497.949][1124.9, 460.622]
[994.474, 407.054][1035.74, 372.702][1078.25, 496.664][1124.4, 459.554]
[995.586, 405.885][1038.35, 372.094][1076.59, 493.086][1124.33, 455.011]
[995.295, 402.967][1036.92, 368.17][1074.73, 488.882][1123.42, 451.503]
[994.506, 399.86][1034.97, 364.584][1073.61, 485.08][1124.46, 451.135]
[993.909, 397.777][1032.92, 361.279][1072.48, 481.897][1122.12, 448.303]
[992.884, 395.333][1031.64, 358.193][1071.36, 478.906][1121.2, 446.732]
[991.528, 393.482][1029.25, 355.283][1068.49, 475.493][1120.51, 445.855]
[989.93, 391.83][1027.45, 353.128][1068.36, 475.265][1117.99, 442.356]
[987.552, 388.561][1023.78, 350.937][1068.29, 474.857][1115.77, 439.98]
[985.771, 387.583][1025.09, 350.53][1066.57, 474.071][1113.55, 437.963]
[983.267, 384.272][1021.8, 349.119][1064.4, 471.488][1110.13, 435.883]
[981.396, 382.966][1020.2, 348.708][1064.23, 472.188][1106.98, 432.637]
[980.588, 384.063][1019.04, 348.47][1061.26, 469.906][1106.37, 432.825]
[980.036, 384.419][1018.23, 348.376][1059.62, 468.234][1105.12, 429.9]
[979.662, 384.75][1018.82, 348.941][1057.83, 467.299][1104.51, 431.181]
[979.334, 384.98][1018.66, 349.353][1059.03, 469.749][1103.69, 430.384]
[978.657, 385.896][1019.88, 351.003][1054.88, 467.739][1101.82, 431.17]
[977.004, 386.628][1017.94, 351.427][1052.02, 467.397][1100.14, 433.279]
[974.055, 388.397][1014.76, 353.248][1052.24, 472.436][1097.19, 435.547]
[971.255, 390.941][1011.78, 355.253][1051.9, 476.931][1094.12, 438.488]
[968.595, 393.494][1009.56, 356.812][1048.53, 477.221][1091.56, 437.303]
[967.776, 400.378][1005.03, 358.598][1043.4, 478.892][1087.66, 440.167]
[961.441, 401.617][999.883, 361.127][1037.22, 480.755][1083.31, 445.279]
[954.891, 403.404][991.08, 363.069][1030.23, 482.762][1076.86, 446.039]
[949.321, 404.462][986.677, 365.717][1024.04, 484.593][1072.55, 450.095]
[945.761, 406.091][982.586, 367.142][1022.93, 487.135][1069.69, 453.191]
[944.351, 408.738][979.91, 369.354][1021.1, 489.342][1067.67, 456.393]
[942.903, 409.527][983.867, 375.891][1021.37, 493.277][1068.07, 460.492]
[941.119, 416.025][984.856, 381.923][1020.34, 499.898][1066.85, 466.957]
[939.482, 422.023][984.735, 388.11][1018.41, 506.274][1066.52, 474.638]
[938.268, 428.101][984.393, 394.035][1018.42, 512.936][1066.9, 478.495]
[938.748, 432.823][982.862, 397.743][1018.67, 517.51][1067.41, 484.105]
[938.641, 435.454][981.771, 400.46][1019.25, 521.474][1067.6, 488.569]
[938.384, 437.323][981.033, 402.388][1017.19, 520.589][1066.11, 486.899]
[939.109, 439.569][979.635, 403.806][1019.43, 523.608][1063.83, 486.397]
[939.82, 441.058][978.419, 404.653][1020.43, 525.689][1065.13, 486.359]
[939.782, 441.652][978.631, 405.331][1022.37, 528.505][1066.13, 489.272]
[939.91, 442.399][977.809, 405.564][1023.41, 531.232][1067.07, 490.662]
[939.494, 442.553][980.167, 406.782][1023.1, 530.848][1067.84, 491.893]
[939.824, 442.827][982.053, 407.583][1023.77, 533.292][1066.47, 488.645]
[940.111, 442.976][981.799, 406.978][1024.31, 535.106][1067.18, 491.009]
[940.39, 442.687][982.522, 406.975][1023.02, 533.451][1067.78, 492.15]
[940.665, 442.337][981.683, 405.686][1024.38, 533.459][1068.01, 493.185]
[940.914, 441.701][981.071, 404.618][1025.46, 533.363][1068.22, 493.894]
[941.12, 442.343][982.061, 404.344][1026.01, 533.835][1068.97, 494.415]
[939.867, 440.706][983.746, 404.63][1023.55, 531.451][1068.42, 493.534]
[938.045, 438.801][983.32, 404.219][1021.36, 529.24][1066.56, 491.906]
[935.511, 436.099][981.55, 402.667][1019.7, 527.454][1064.86, 491.152]
[935.654, 433.104][980.208, 399.083][1019.34, 524.854][1065.34, 489.048]
[937.578, 429.913][983.297, 396.883][1020.86, 520.486][1066.63, 486.212]
[939.382, 427.184][984.816, 394.609][1020.61, 516.549][1068.52, 483.431]
[940.789, 424.801][986.573, 392.858][1023.04, 514.101][1069.4, 481.282]
[941.891, 423.284][985.897, 389.781][1022.91, 511.369][1069.8, 479.338]
[942.75, 421.855][983.337, 386.844][1021.36, 507.548][1070.12, 475.814]
[945.739, 420.219][986.594, 385.202][1023.38, 504.949][1071.82, 473.706]
[949.761, 419.891][990.258, 384.58][1027.26, 503.612][1074.57, 472.427]
[954.012, 418.219][995.688, 385.002][1032, 501.176][1079.29, 470.31]
[957.212, 417.005][1000.96, 385.102][1035.88, 499.697][1081.71, 468.755]
[959.024, 415.558][1004.07, 384.076][1037.66, 497.5][1082.08, 465.902]
[958.67, 414.176][1003.28, 381][1037.86, 494.687][1081.2, 461.711]
[957.755, 408.555][998.843, 373.48][1035.66, 489.425][1081.62, 456.523]
[956.414, 402.535][993.332, 364.833][1034.19, 482.556][1080.75, 449.416]
[956.477, 396.841][992.793, 357.699][1034.47, 478.258][1082.92, 446.081]
[958.225, 391.089][994.967, 352.874][1036.96, 474.474][1086.31, 443.614]
[963.651, 387.533][998.99, 348.594][1041.81, 471.004][1091.26, 439.71]
[972.487, 384.664][1004.72, 346.062][1049.91, 468.211][1099.71, 437.147]
[986.663, 382.748][1017.75, 343.854][1063.55, 465.2][1114.46, 434.29]
[1004.98, 377.912][1038.13, 340.549][1081.75, 459.53][1130.6, 430.471]
[1024.51, 370.37][1054.09, 332.462][1100.34, 450.5][1150.47, 421.395]
[1042.96, 359.401][1072.98, 321.073][1117.2, 438.386][1170.36, 410.105]
[1059.11, 345.963][1092.12, 309.635][1133.31, 424.958][1187.61, 394.977]
[1071.14, 335.275][1103.31, 297.607][1145.32, 412.857][1202.21, 384.439]
[1080.65, 325.076][1113.62, 287.525][1155.41, 403.009][1213.75, 373.768]
[1086.19, 317.169][1118.67, 280.015][1162.59, 396.604][1219.32, 363.486]
[1089.46, 313.713][1127.1, 277.448][1166.85, 392.281][1221.72, 355.603]
[1092.83, 309.825][1128.93, 273.664][1168.36, 388.608][1225.28, 352.978]
[1095.68, 307.017][1134.36, 272.094][1172.11, 386.567][1227.07, 351.195]
[1097.23, 303.685][1134.41, 268.26][1175.22, 384.706][1228.66, 349.836]
[1098.07, 299.649][1135.54, 264.411][1176.99, 382.389][1228.08, 347.631]
[1097.88, 296.74][1134.11, 261.642][1174.89, 378.775][1224.16, 341.493]
[1097.3, 296.032][1131.71, 260.452][1173.99, 377.224][1222.16, 337.138]
[1096.24, 297.525][1131.57, 262.733][1173.28, 378.647][1220.6, 338.756]
[1094.2, 302.197][1130.54, 267.134][1169.76, 381.526][1219.08, 344.15]
[1093.68, 308.248][1129.34, 272.972][1168.68, 387.646][1218.38, 352.523]
[1092.41, 314.609][1131.06, 280.622][1166.99, 393.197][1217.59, 360.413]
[1090.61, 319.665][1127.46, 284.914][1166.92, 400.849][1215.58, 365.199]
[1088.48, 323.346][1123.66, 288.291][1164.68, 405.08][1213.31, 368.967]
[1086.37, 325.956][1120.26, 290.951][1165.09, 410.431][1211.4, 371.358]
[1084.92, 329.153][1116.97, 292.447][1160.66, 411.091][1209.53, 374.39]
[1083.69, 331.625][1119.52, 295.922][1160.3, 413.91][1207.7, 376.741]
[1082.4, 333.822][1118.86, 296.876][1159.4, 415.507][1203.65, 374.232]
[1081.61, 338.102][1116.24, 297.316][1159.49, 417.301][1202.77, 376.914]
[1080.37, 337.642][1116.2, 297.939][1158.65, 418.099][1202.35, 378.42]
[1079.35, 337.535][1112.91, 297.827][1159.37, 419.844][1201.7, 378.998]
[1078.52, 335.97][1110.05, 297.726][1158.14, 418.259][1201.17, 378.563]
[1078.43, 335.609][1113.04, 299.379][1158.3, 419.329][1200.75, 378.506]
[1078.33, 335.894][1113.6, 299.481][1157.8, 419.55][1200.4, 379.035]
[1077.64, 334.936][1111.39, 298.959][1155.34, 417.657][1199.54, 377.4]
[1077.09, 335.354][1109.65, 298.545][1155.17, 418.22][1199.16, 375.54]
[1076.65, 335.658][1108.6, 298.206][1153.84, 417.461][1198.85, 375.864]
[1076.29, 335.302][1108.67, 297.938][1152.81, 416.867][1198.62, 376.702]
[1075.42, 334.146][1108.14, 297.724][1152.01, 416.399][1198.15, 376.771]
[1075.33, 334.412][1106.87, 297.557][1153.14, 416.325][1198.08, 376.534]
[1074.1, 333.452][1105.89, 296.842][1151.1, 414.81][1198.02, 377.516]
[1073.72, 332.999][1105.15, 296.288][1147.48, 412.76][1197.98, 377.694]
[1073.44, 333.238][1103.73, 295.865][1147.04, 412.363][1197.96, 375.497]
[1073.24, 333.136][1103.53, 295.548][1146.17, 411.5][1197.65, 377.001]
[1073.09, 333.063][1103.42, 295.314][1146.96, 412.011][1197.42, 375.57]
[1072.97, 333.293][1102.73, 295.126][1147.28, 412.4][1194.91, 372.701]
[1072.31, 332.895][1104.28, 295.577][1147.86, 413.02][1195.03, 374.579]
[1071.81, 332.304][1108.1, 297.671][1148.04, 412.93][1194.85, 377.2]
[1070.86, 331.853][1106.13, 296.968][1148.47, 413.155][1195.01, 376.617]
[1070.12, 331.501][1103.12, 296.418][1150.27, 415.961][1195.14, 377.913]
[1069.59, 331.833][1101.14, 295.996][1149.63, 415.787][1194.69, 377.445]
[1068.61, 331.511][1099.04, 295.671][1148.27, 415.069][1194.92, 378.533]
[1067.87, 331.85][1098.01, 295.422][1146.34, 413.633][1194.24, 376.167]
[1067.34, 331.541][1099.9, 296.399][1144.58, 413.401][1193.15, 378.406]
[1066.95, 331.598][1103.98, 298.312][1144.71, 413.227][1191.75, 378.387]
[1066.67, 332.227][1102.51, 298.626][1145.11, 413.386][1190.97, 376.626]
[1065.89, 332.427][1099.34, 297.698][1143.4, 413.513][1188.94, 377.004]
[1064.74, 332.584][1098.07, 297.552][1140.94, 412.453][1187.4, 375.26]
[1063.89, 332.704][1096.55, 297.435][1140.54, 413.966][1185.97, 373.343]
[1063.26, 332.797][1097.44, 297.921][1142.01, 415.135][1184.91, 374.198]
[1062.82, 332.868][1098.16, 298.291][1143.17, 416.031][1184.14, 374.872]
[1062.49, 333.211][1096.7, 297.704][1142.34, 415.85][1183.58, 373.083]
[1062.28, 332.895][1096.18, 297.535][1141.43, 415.411][1183.19, 373.741]
[1062.15, 332.938][1099.29, 299.139][1139.89, 415.063][1182.94, 375.134]
[1062.07, 333.549][1097.07, 298.055][1138.43, 413.633][1181.33, 372.16]
[1061.46, 333.44][1099.71, 299.53][1137.62, 413.107][1181.3, 372.771]
[1061.01, 333.351][1097.12, 298.341][1135.56, 411.831][1181.3, 372.676]
[1060.68, 333.28][1099.8, 299.751][1133.71, 410.846][1181.04, 373.199]
[1060.47, 333.221][1096.62, 298.489][1131.49, 409.241][1179.46, 370.705]
[1060.05, 333.174][1093.04, 296.932][1131.29, 409.482][1179.73, 372.583]
[1059.46, 331.69][1094.07, 296.896][1131.77, 409.401][1178.82, 372.883]
[1058.47, 330.845][1093.76, 296.299][1131.91, 408.788][1177.59, 372.548]
[1057.13, 330.196][1092.66, 295.265][1128.87, 407.171][1176.66, 371.716]
[1055.56, 329.418][1090.69, 293.899][1127.72, 407.386][1175.12, 369.644]
[1053.82, 328.263][1086.63, 292.293][1126.62, 407.01][1172.56, 368.932]
[1051.95, 326.532][1082.97, 290.505][1125.54, 406.742][1170.92, 367.546]
[1050.56, 325.514][1079.38, 288.592][1125.05, 406.564][1170.01, 367.366]
[1048.95, 324.171][1077.5, 287.131][1123.85, 406.437][1168.77, 366.67]
[1047.15, 323.141][1075.22, 285.44][1123.81, 406.637][1165.54, 361.836]
[1045.22, 321.799][1075.26, 284.17][1119.79, 402.773][1163.37, 359.842]
[1043.26, 319.959][1077.73, 284.418][1117.64, 399.546][1162.11, 360.691]
[1041.82, 320.597][1074.81, 282.355][1117.5, 399.977][1160.35, 357.083]
[1040.18, 318.53][1076.92, 282.521][1115.42, 398.042][1158.47, 356.921]
[1038.96, 316.954][1078.6, 282.685][1115.3, 396.571][1157.06, 357.128]
[1037.51, 315.495][1077.06, 281.121][1115, 397.226][1156.35, 356.478]
[1037, 314.085][1075.29, 280.211][1114.5, 395.711][1155.84, 355.995]
[1036.7, 313.062][1072.51, 278.681][1113.01, 394.596][1155.54, 355.98]
[1036.61, 312.69][1075.17, 279.368][1114.05, 394.431][1156.05, 355.773]
[1036.55, 312.987][1074.3, 277.543][1111.03, 391.946][1155.26, 355.316]
[1036.61, 312.735][1071.96, 275.655][1110.29, 390.148][1154.78, 353.295]
[1037.3, 311.136][1074.58, 276.011][1109.22, 388.254][1154.19, 353.251]
[1038.45, 309.654][1073.15, 274.002][1109.02, 385.976][1155.23, 350.93]
[1040.53, 306.531][1074.4, 271.922][1111.53, 382.836][1157.81, 347.738]
[1043.32, 304.443][1075.68, 269.77][1116.99, 381.909][1161.01, 347.05]
[1046.08, 302.634][1078.15, 267.616][1120.66, 381.305][1163.79, 344.573]
[1048.77, 300.748][1080.65, 265.462][1122.33, 378.327][1166.8, 343.035]
[1050.84, 299.337][1082.87, 263.262][1125.05, 377.523][1169.7, 340.44]
[1053.56, 297.189][1083.41, 261.668][1126.84, 374.693][1173.06, 338.825]
[1056.22, 296.458][1085.84, 260.497][1129.35, 372.859][1175.63, 336.766]
[1058.26, 295.068][1087.71, 259.641][1132.74, 373.537][1177.88, 336.679]
[1059.73, 294.719][1093.76, 261.454][1134.38, 372.17][1179.23, 337.337]
[1060.19, 293.979][1093.97, 260.623][1136.42, 373.548][1180.16, 336.492]
[1060.51, 293.456][1095.82, 260.6][1138.23, 374.94][1180.85, 337.039]
[1060.72, 293.103][1100.1, 262.359][1136.69, 373.175][1181.32, 337.507]
[1060.78, 292.948][1099.8, 262.072][1135.41, 371.921][1181.59, 338.245]
[1061.37, 294.583][1100.95, 261.881][1135.81, 372.996][1181.75, 338.843]
[1061.38, 293.984][1103.28, 262.808][1134.77, 371.639][1180.54, 337.734]
[1061.17, 294.048][1099.67, 261.92][1134.07, 371.139][1180.56, 336.768]
[1060.97, 295.023][1100.08, 262.45][1134.09, 371.103][1180.83, 336.953]
[1059.6, 293.763][1096.54, 261.719][1132.61, 370.838][1180.11, 336.554]
[1058.54, 293.986][1093.79, 261.177][1127.96, 368.915][1177.21, 332.771]
[1057.69, 294.199][1090.21, 260.214][1128.16, 369.24][1176.7, 334.57]
[1058.2, 293.223][1089.77, 259.493][1131.81, 370.977][1176.88, 333.665]
[1060.31, 293.377][1089.44, 258.395][1131.72, 368.587][1180.21, 333.594]
[1062.51, 292.361][1089.19, 256.416][1136.86, 369.969][1183.34, 332.122]
[1064.78, 291.012][1091.34, 254.619][1138.21, 367.862][1185.74, 330.718]
[1066.48, 290.016][1093.88, 253.585][1139.79, 366.865][1187.54, 330.567]
[1067.75, 289.284][1095.83, 252.836][1142.12, 366.137][1189.75, 329.911]
[1070.41, 290.221][1098.18, 253.485][1143.56, 366.499][1192.25, 328.298]
[1072.41, 290.684][1100.25, 253.447][1144.33, 366.525][1195.85, 329.708]
[1074.46, 291.068][1103.25, 254.327][1147.18, 368.605][1199.7, 333.15]
[1076.56, 293.12][1107.83, 255.904][1150.77, 370.521][1203.18, 336.405]
[1078.1, 294.717][1111.29, 257.724][1152.58, 372.59][1205.74, 339.784]
[1078.08, 297.402][1114.49, 260.299][1154.22, 374.77][1206.49, 340.656]
[1077.98, 300.045][1116, 262.579][1154.53, 377.6][1207.24, 342.75]
[1077.85, 300.625][1118.23, 265.202][1157.01, 382.374][1207.15, 347.239]
[1075.94, 301.627][1114.08, 264.312][1156.24, 382.554][1206.7, 348.933]
[1073.26, 300.05][1114.53, 265.333][1154.11, 382.345][1205.09, 350.464]
[1071.16, 299.678][1110.48, 265.52][1151.24, 382.721][1202.62, 350.723]
[1070.67, 302.551][1112.22, 269.105][1151.01, 386.145][1199.8, 349.126]
[1070.29, 306.756][1110.63, 272.695][1150.21, 390.172][1196.14, 351.592]
[1069.99, 310.878][1108.8, 276.336][1149.58, 393.856][1196.48, 356.967]
[1069.17, 316.303][1105.9, 278.194][1146.17, 395.727][1196.44, 362.191]
[1066.78, 315.808][1101.31, 278.717][1144.09, 395.668][1195.24, 362.699]
[1064.35, 315.626][1097.17, 279.046][1139.85, 394.365][1193.71, 362.992]
[1061.93, 315.672][1094.61, 279.203][1137.2, 393.843][1190.21, 361.343]
[1060.09, 316.221][1094.44, 280.134][1136.65, 393.378][1187.24, 360.578]
[1058.7, 315.427][1094.92, 281.678][1134.81, 393.559][1185.85, 361.102]
[1058.28, 316.768][1093.62, 282.775][1133.45, 393.629][1184.55, 360.84]
[1057.4, 316.313][1093.22, 282.996][1131.57, 393.071][1183.86, 362.053]
[1055.62, 315.029][1092.39, 282.51][1130.48, 392.882][1183.4, 362.053]
[1053.72, 314.581][1090.05, 282.086][1129.12, 393.285][1180.18, 361.719]
[1051.19, 314.188][1085.75, 282.265][1128.16, 394.119][1178.09, 361.11]
[1049.53, 315.316][1084.45, 283.547][1126.27, 395.911][1176.19, 362.07]
[1049.19, 319.038][1084.67, 286.217][1127.77, 401.866][1175.94, 363.924]
[1047.25, 325.632][1083.75, 292.563][1128.11, 410.463][1173.79, 371.956]
[1046.37, 330.14][1085.4, 298.325][1126.96, 415.645][1172.46, 377.873]
[1045.74, 334.748][1084.69, 302.15][1125.52, 419.876][1170.89, 383.572]
[1044.24, 335.742][1084.54, 304.264][1125.1, 422.555][1167.81, 383.053]
[1043.09, 337.363][1079.49, 304.131][1121.88, 421.983][1165.74, 383.211]
[1041.69, 337.043][1077.38, 303.32][1121.19, 421.687][1164.22, 382.92]
[1040.72, 336.07][1075.58, 301.969][1118.72, 419.256][1162.89, 381.681]
[1040.02, 334.961][1074.54, 300.86][1119.19, 419.045][1161.94, 380.078]
[1039.56, 334.021][1074.99, 299.922][1118.17, 418.207][1161.3, 379.341]
[1039.22, 333.563][1072.73, 299.176][1115.94, 416.66][1161.12, 378.459]
[1038.47, 332.25][1076.63, 300.848][1116.06, 416.242][1161.09, 379.739]
[1037.95, 331.77][1077.08, 300.918][1116.23, 416.153][1160.57, 379.217]
[1038.19, 332.531][1079.5, 302.093][1115.24, 416.043][1160.52, 379.939]
[1038.41, 331.926][1081.41, 302.969][1113.92, 415.928][1161.99, 381.639]
[1039.23, 333.171][1080.27, 302.991][1114.45, 416.372][1163.2, 382.893]
[1039.91, 334.966][1082.33, 304.115][1114.63, 416.669][1163.3, 383.21]
[1040.47, 335.425][1083.93, 304.919][1114.53, 416.564][1163.42, 383.394]
[1040.93, 335.748][1083.12, 304.339][1115.07, 416.75][1163.83, 383.501]
[1041.3, 335.655][1080.77, 303.834][1115.82, 416.274][1164.18, 382.369]
[1042.19, 336.136][1081.56, 304.283][1117.86, 417.043][1163.89, 383.203]
[1042.88, 336.462][1081.6, 303.722][1119.17, 417.601][1164.27, 384.375]
[1043.42, 336.975][1081.36, 303.266][1118.75, 417.725][1165.14, 383.818]
[1043.84, 336.495][1081.46, 302.899][1119.87, 417.809][1166.12, 383.081]
[1044.17, 336.087][1080.39, 302.299][1121.32, 417.556][1166.89, 381.324]
[1045, 334.592][1079.28, 301.818][1121.87, 416.763][1167.49, 380.522]
[1045.64, 334.573][1079.01, 301.14][1121.42, 415.55][1166.5, 376.411]
[1046.14, 333.675][1078.82, 300.606][1122.22, 414.599][1167.19, 375.549]
[1046.8, 331.803][1077.81, 299.602][1121.97, 413.275][1167.43, 374.898]
[1047, 330.94][1078.52, 298.827][1123.21, 412.548][1168.2, 374.42]
[1046.86, 329.698][1079.36, 298.232][1123.59, 411.411][1168.5, 374.359]
[1046.44, 329.339][1082.35, 298.364][1123.56, 409.973][1165.53, 371.147]
[1045.53, 327.912][1085.24, 299.052][1121.51, 408.297][1165.27, 371.59]
[1044.83, 327.118][1085.13, 297.846][1120.79, 407.896][1164.79, 369.931]
[1044.28, 327.688][1086.18, 298.082][1117.91, 405.004][1163.56, 369.263]
[1043.86, 328.146][1082.91, 297.107][1116.27, 404.534][1162.62, 369.354]
[1041.81, 326.206][1082.12, 296.372][1115.91, 405.105][1161.63, 369.477]
[1040.23, 325.883][1081.79, 295.815][1114.5, 405.281][1160.6, 371.041]
[1038.46, 325.945][1082.12, 296.557][1112.57, 404.579][1158.38, 369.956]
[1035.95, 327.17][1083.82, 299.461][1111.1, 405.219][1155.53, 370.871]
[1032.9, 327.268][1077.32, 298.23][1106.55, 404.013][1151.95, 369.866]
[1029.42, 326.483][1078.09, 300.753][1102.2, 403.389][1148.34, 369.101]
[1026.82, 327.051][1073.52, 299.8][1100.96, 404.969][1144.8, 366.806]
[1024.3, 327.499][1067.99, 299.057][1098.34, 405.629][1142.41, 367.944]
[1021.8, 328.433][1066.05, 299.638][1095.78, 406.153][1139.75, 369.717]
[1019.35, 330.331][1061.1, 299.505][1092.4, 407.155][1137.46, 370.821]
[1015.84, 331.209][1056.52, 299.98][1090.52, 408.815][1134.39, 371.979]
[1012.09, 331.872][1051.94, 300.922][1087.45, 410.383][1131.57, 373.163]
