C1= C2= C3= C4= 
[369, 729]   [437, 780]   [533, 565]   [580, 631]
         [374.185, 723.817]   [435.273, 776.545]   [537.321, 560.681]   [592.961, 616.313]
         [372.128, 722.43]   [438.583, 774.309]   [536.182, 558.377]   [590.526, 618.123]
         [375.829, 723.39]   [440.998, 774.938]   [541.365, 557.854]   [591.831, 620.701]
         [381.157, 718.344]   [443.976, 775.941]   [545.545, 558.876]   [595.177, 621.472]
         [386.273, 724.754]   [448.164, 780.382]   [549.906, 563.325]   [599.918, 626.395]
         [392.915, 734.211]   [454.476, 789.672]   [557.258, 571.386]   [608.166, 631.997]
         [396.138, 746.891]   [455.921, 801.921]   [558.832, 583.677]   [610.389, 643.746]
         [391.926, 765.746]   [452.281, 819.526]   [556.213, 601.007]   [606.379, 660.995]
         [383.735, 788.601]   [442.304, 842.084]   [547.309, 623.992]   [596.442, 684.87]
         [374.574, 805.7]   [434.068, 859.936]   [535.648, 645.432]   [584.32, 706.005]
         [359.5, 815.521]   [419.382, 869.995]   [521.052, 658.821]   [568.07, 717.509]
         [345.286, 824.49]   [404.464, 876.799]   [503.867, 668.354]   [551.035, 727.683]
         [334.427, 831.107]   [394.106, 881.812]   [491.147, 675.727]   [536.383, 736.555]
         [326.412, 839.244]   [387.163, 888.102]   [483.189, 683.337]   [526.688, 746.307]
         [325.273, 848.512]   [385.079, 895.744]   [480.777, 692.854]   [516.193, 763.207]
         [335.473, 860.099]   [397.673, 905.227]   [491.5, 703.887]   [528.783, 765.808]
         [356.986, 870.734]   [419.538, 913.723]   [510.714, 715.123]   [549.706, 773.392]
         [372.804, 879.097]   [434.931, 920.247]   [526.582, 723.903]   [567.501, 778.219]
         [379.804, 886.507]   [441.968, 927.603]   [533.924, 731.303]   [576.587, 785.394]
         [380.771, 890.528]   [441.577, 932.123]   [535.592, 734.901]   [579.58, 787.263]
         [377.097, 894.233]   [436.546, 936.12]   [533.795, 737.621]   [578.4, 788.632]
         [372.48, 893.227]   [433.056, 935.82]   [530.226, 736.56]   [573.909, 788.503]
         [376.008, 888.833]   [436.021, 930.927]   [533.475, 732.122]   [574.118, 786.46]
         [384.209, 877.225]   [442.139, 926.771]   [538.442, 726.22]   [581.004, 781.274]
         [390.055, 873.166]   [449.193, 920.98]   [545.009, 719.498]   [588.617, 774.401]
         [391.13, 867.373]   [456.186, 911.248]   [552.331, 707.064]   [597.37, 763.549]
         [395.598, 851.963]   [459.884, 900.752]   [555.593, 693.925]   [601.672, 754.269]
         [399.738, 841.031]   [466.835, 886.943]   [558.839, 681.599]   [607.364, 741.342]
         [404, 830.717]   [470.077, 878.324]   [564.888, 668.832]   [613.862, 729.186]
         [406.358, 823.749]   [473.021, 871.186]   [571.332, 658.37]   [619.514, 720.889]
         [411.994, 813.367]   [475.886, 863.826]   [575.289, 649.053]   [624.625, 711.679]
         [414.416, 803.749]   [478.405, 854.606]   [577.521, 638.502]   [628.695, 700.826]
         [417.768, 792.839]   [481.476, 845.352]   [582.108, 626.948]   [631.459, 692.507]
         [421.71, 781.879]   [485.567, 835.623]   [585.2, 615.856]   [637.107, 680.626]
         [426.834, 772.766]   [488.677, 828.353]   [590, 607.101]   [643.314, 670.857]
         [432.93, 766.836]   [496.478, 820.545]   [595.843, 600.777]   [649.402, 664.822]
         [440.773, 758.987]   [503.804, 812.763]   [602.102, 594.376]   [657.64, 656.182]
         [445.775, 748.471]   [511.994, 800.827]   [608.789, 584.599]   [661.785, 648.315]
         [452.806, 732.316]   [518.434, 786.426]   [612.777, 572.505]   [665.998, 635.779]
         [461.353, 712.976]   [527.59, 765.535]   [617.104, 557.405]   [671.504, 617.932]
         [469.672, 693.31]   [535.3, 746.132]   [623.464, 540.742]   [677.309, 600]
         [482.96, 672.256]   [547.091, 724.574]   [635.644, 523.325]   [686.632, 580.942]
         [496.746, 653.127]   [561.189, 704.005]   [643.796, 507.745]   [695.508, 565.267]
         [507.937, 634.826]   [570.159, 687.119]   [650.396, 493.568]   [703.661, 549.665]
         [515.797, 621.534]   [576.447, 673.444]   [656.466, 481.725]   [709.094, 536.488]
         [521.71, 609.605]   [582.285, 659.859]   [658.773, 471.431]   [712.657, 525.611]
         [525.136, 596.419]   [583.155, 647.919]   [659.41, 460.981]   [712.471, 517.885]
         [526.306, 589.245]   [584.704, 639.89]   [659.374, 454.653]   [711.107, 511.825]
         [527.001, 583.348]   [586.028, 633.385]   [659.597, 449.671]   [709.336, 507.734]
         [528.009, 579.143]   [586.826, 628.065]   [659.042, 446.318]   [709.1, 502.605]
         [528.075, 573.685]   [585.388, 625.253]   [659.805, 444.467]   [708.727, 499.839]
         [528.618, 572.906]   [584.864, 622.946]   [659.879, 443.472]   [707.991, 496.137]
         [526.928, 571.087]   [584.158, 619.694]   [657.967, 442.734]   [705.522, 494.177]
         [524.153, 570.55]   [582.11, 617.108]   [653.387, 442.559]   [702.263, 492.808]
         [520.262, 569.897]   [578.075, 615.677]   [647.573, 442.778]   [697.416, 492.881]
         [515.918, 569.157]   [573.984, 614.74]   [640.884, 443.278]   [692.118, 492.624]
         [510.566, 568.861]   [567.462, 614.68]   [635.335, 443.417]   [685.513, 495.692]
         [506.303, 567.744]   [564.424, 613.053]   [629.237, 443.622]   [680.715, 494.932]
         [502.805, 567.76]   [560.102, 612.384]   [625.562, 443.452]   [676.596, 493.746]
         [500.608, 567.172]   [558.018, 610.995]   [623.005, 443.666]   [673.026, 493.95]
         [498.678, 567.305]   [556.865, 609.88]   [621.902, 443.293]   [668.442, 496.684]
         [496.596, 566.587]   [554.317, 608.975]   [618.748, 443.193]   [666.58, 494.008]
         [494.787, 566.782]   [551.839, 608.394]   [617.983, 442.714]   [665.393, 493.073]
         [493.486, 566.314]   [552.133, 607.376]   [615.729, 442.43]   [664.914, 491.082]
         [492.608, 566.304]   [550.683, 607.021]   [610.455, 444.548]   [664.376, 491.668]
         [491.595, 565.17]   [550.654, 606.676]   [609.695, 443.243]   [661.837, 494.143]
         [491.654, 563.681]   [549.668, 605.817]   [613.254, 441.169]   [660.906, 495.544]
         [493.153, 561.495]   [551.122, 603.761]   [613.832, 439.196]   [663.528, 490.804]
         [495.285, 558.372]   [553.226, 601.439]   [615.693, 436.879]   [666.159, 487.554]
         [497.504, 556.667]   [555.086, 599.284]   [619.133, 434.334]   [668.43, 484.352]
         [499.104, 556.533]   [558.15, 598.487]   [620.937, 433.583]   [668.704, 485.196]
         [501.287, 556.927]   [560.701, 598.758]   [623.291, 434.195]   [670.306, 485.586]
         [503.862, 557.732]   [561.468, 599.147]   [626.705, 434.783]   [671.477, 488.085]
         [506.379, 559.792]   [564.407, 600.919]   [628.46, 436.67]   [672.326, 491.689]
         [508.822, 560.355]   [566.125, 602.669]   [632.438, 438.81]   [673.623, 494.357]
         [510.19, 561.863]   [566.63, 604.351]   [632.508, 441.093]   [676.618, 492.868]
         [515.217, 558.906]   [566.927, 605.648]   [633.523, 442.783]   [678.742, 492.532]
         [514.989, 561.644]   [567.785, 606.973]   [631.119, 445.394]   [678.181, 497.129]
