C1= C2= C3= C4= 
         [644.647, 542.452]   [709.003, 607.413]   [796.78, 400.078]   [848.644, 446.943]
         [647.448, 546.604]   [712.449, 612.156]   [801.319, 402.483]   [853.608, 449.35]
         [650.227, 550.723]   [715.868, 616.861]   [805.822, 404.869]   [858.532, 451.737]
         [652.999, 554.833]   [719.28, 621.556]   [810.315, 407.249]   [863.446, 454.12]
         [655.812, 559.003]   [722.741, 626.319]   [814.874, 409.664]   [868.431, 456.537]
         [658.669, 563.237]   [726.256, 631.156]   [819.502, 412.116]   [873.493, 458.991]
         [661.428, 567.327]   [729.651, 635.829]   [823.974, 414.485]   [878.383, 461.362]
         [664.203, 571.44]   [733.066, 640.528]   [828.471, 416.867]   [883.301, 463.746]
         [667.077, 575.7]   [736.601, 645.393]   [833.127, 419.334]   [888.393, 466.215]
         [669.906, 579.894]   [740.083, 650.184]   [837.712, 421.763]   [893.408, 468.646]
         [672.818, 584.21]   [743.666, 655.115]   [842.431, 424.263]   [898.568, 471.148]
         [675.811, 588.647]   [747.349, 660.183]   [847.282, 426.832]   [903.873, 473.72]
         [678.65, 592.854]   [750.841, 664.989]   [851.881, 429.269]   [908.903, 476.159]
         [681.424, 596.967]   [754.255, 669.687]   [856.377, 431.651]   [913.82, 478.543]
         [684.191, 601.068]   [757.66, 674.373]   [860.86, 434.026]   [918.723, 480.92]
         [686.987, 605.213]   [761.1, 679.107]   [865.392, 436.427]   [923.678, 483.323]
         [689.824, 609.418]   [764.591, 683.911]   [869.989, 438.862]   [928.706, 485.76]
         [692.686, 613.659]   [768.112, 688.756]   [874.626, 441.319]   [933.777, 488.219]
         [695.456, 617.766]   [771.521, 693.448]   [879.116, 443.697]   [938.687, 490.6]
         [698.246, 621.902]   [774.954, 698.172]   [883.637, 446.092]   [943.632, 492.997]
         [700.967, 625.934]   [778.301, 702.778]   [888.045, 448.428]   [948.452, 495.334]
         [703.789, 630.118]   [781.774, 707.558]   [892.619, 450.851]   [953.455, 497.76]
         [706.625, 634.322]   [785.264, 712.36]   [897.215, 453.285]   [958.48, 500.196]
         [709.44, 638.494]   [788.727, 717.127]   [901.776, 455.702]   [963.469, 502.615]
         [712.265, 642.681]   [792.203, 721.909]   [906.353, 458.127]   [968.475, 505.042]
         [715.088, 646.866]   [795.676, 726.69]   [910.928, 460.55]   [973.478, 507.467]
         [717.896, 651.028]   [799.131, 731.444]   [915.478, 462.961]   [978.453, 509.88]
         [720.725, 655.222]   [802.613, 736.236]   [920.063, 465.39]   [983.468, 512.311]
         [723.536, 659.388]   [806.071, 740.994]   [924.618, 467.803]   [988.449, 514.726]
         [726.328, 663.527]   [809.507, 745.723]   [929.143, 470.2]   [993.397, 517.125]
         [729.174, 667.745]   [813.009, 750.542]   [933.754, 472.643]   [998.441, 519.571]
         [732.004, 671.94]   [816.491, 755.333]   [938.34, 475.072]   [1003.46, 522.002]
         [734.83, 676.128]   [819.968, 760.118]   [942.919, 477.498]   [1008.46, 524.43]
         [737.592, 680.223]   [823.366, 764.795]   [947.395, 479.869]   [1013.36, 526.803]
         [740.425, 684.423]   [826.852, 769.593]   [951.986, 482.302]   [1018.38, 529.238]
         [743.229, 688.579]   [830.302, 774.341]   [956.53, 484.709]   [1023.35, 531.647]
         [746.042, 692.748]   [833.764, 779.104]   [961.089, 487.124]   [1028.33, 534.064]
         [748.848, 696.908]   [837.217, 783.856]   [965.636, 489.533]   [1033.31, 536.475]
         [916.052, 446.748]   [966.675, 525.135]   [1043.89, 327.932]   [1094.62, 377.808]
         [923.345, 443.949]   [973.564, 522.677]   [1050.44, 325.854]   [1101.12, 375.812]
         [930.77, 441.099]   [980.578, 520.174]   [1057.11, 323.738]   [1107.74, 373.78]
         [938.01, 438.32]   [987.417, 517.733]   [1063.61, 321.675]   [1114.2, 371.798]
         [945.291, 435.525]   [994.294, 515.278]   [1070.15, 319.6]   [1120.69, 369.806]
         [952.699, 432.682]   [1001.29, 512.781]   [1076.81, 317.489]   [1127.29, 367.778]
         [960.135, 429.828]   [1008.32, 510.274]   [1083.49, 315.37]   [1133.92, 365.743]
         [938.302, 431.701]   [997.635, 495.857]   [1066.54, 307.724]   [1117.34, 351.835]
         [935.835, 430.813]   [996.407, 491.598]   [1062.38, 305.654]   [1115.44, 350.037]
         [936.237, 429.502]   [996.736, 489.274]   [1060.49, 304.522]   [1116.7, 348.297]
         [937.074, 425.857]   [997.84, 486.794]   [1063.21, 301.297]   [1118.04, 345.599]
         [937.872, 424.067]   [998.831, 484.39]   [1057.2, 304.549]   [1119.45, 343.068]
         [942.592, 421.573]   [1003.73, 481.398]   [1060.98, 302.604]   [1123.91, 340.552]
         [947.488, 418.986]   [1008.81, 478.294]   [1064.89, 300.587]   [1128.53, 337.943]
         [952.085, 416.557]   [1013.58, 475.38]   [1068.57, 298.693]   [1132.87, 335.492]
         [956.732, 414.102]   [1018.4, 472.433]   [1072.28, 296.778]   [1137.26, 333.015]
         [961.401, 411.635]   [1023.25, 469.473]   [1076.01, 294.855]   [1141.67, 330.526]
         [966.16, 409.121]   [1028.18, 466.456]   [1079.82, 292.894]   [1146.16, 327.99]
         [947.487, 410.188]   [1006.78, 468.233]   [1052.54, 301.032]   [1126.26, 329.679]
         [941.845, 409.181]   [1001.41, 466.961]   [1052.89, 294.605]   [1119.3, 328.891]
         [939.528, 406.685]   [998.233, 465.278]   [1053.28, 290.322]   [1116.23, 326.851]
         [938.796, 400.173]   [998.741, 461.952]   [1053.62, 286.885]   [1113.8, 323.623]
         [940.759, 397.687]   [1000.73, 459.394]   [1055, 284.984]   [1115.25, 321.429]
         [942.684, 395.25]   [1002.69, 456.886]   [1056.36, 283.12]   [1116.68, 319.278]
         [944.648, 392.764]   [1004.68, 454.328]   [1057.74, 281.219]   [1118.13, 317.084]
         [946.568, 390.333]   [1006.63, 451.827]   [1059.09, 279.359]   [1119.55, 314.939]
         [944.079, 384.643]   [1004.13, 447.737]   [1057.92, 274.436]   [1113.06, 313.329]
         [941.443, 383.439]   [1002.95, 445.43]   [1058.34, 271.858]   [1111.05, 310.029]
         [941.003, 380.213]   [1003.7, 442.497]   [1058.1, 269.455]   [1109.96, 308.454]
         [941.615, 373.922]   [1004.26, 437.553]   [1058.84, 266.613]   [1108.1, 306.453]
         [942.859, 370.91]   [1005.69, 434.628]   [1059.91, 264.325]   [1108.53, 304.199]
         [944.066, 367.992]   [1007.07, 431.793]   [1060.95, 262.107]   [1108.95, 302.014]
         [945.285, 365.04]   [1008.48, 428.925]   [1062.01, 259.865]   [1109.37, 299.804]
         [946.508, 362.081]   [1009.88, 426.051]   [1063.06, 257.617]   [1109.8, 297.588]
         [947.722, 359.143]   [1011.28, 423.197]   [1064.11, 255.385]   [1110.22, 295.389]
         [948.917, 356.251]   [1012.65, 420.388]   [1065.14, 253.188]   [1110.64, 293.224]
         [950.084, 353.427]   [1013.99, 417.645]   [1066.15, 251.042]   [1111.04, 291.11]
         [951.252, 350.602]   [1015.34, 414.9]   [1067.16, 248.895]   [1111.45, 288.995]
         [936.083, 375.739]   [993.998, 433.081]   [1035.91, 279.677]   [1102.05, 308.595]
         [936.305, 374.525]   [994.025, 431.536]   [1035.04, 279.439]   [1101.88, 307.732]
         [933.032, 378.278]   [988.922, 439.286]   [1041.52, 278.18]   [1099.07, 313.432]
         [933.051, 377.268]   [988.622, 438.192]   [1041.04, 277.854]   [1098.72, 312.908]
         [933.067, 376.352]   [988.351, 437.199]   [1040.6, 277.558]   [1098.4, 312.433]
         [933.084, 375.439]   [988.08, 436.21]   [1040.17, 277.264]   [1098.08, 311.96]
         [933.101, 374.534]   [987.812, 435.231]   [1039.73, 276.971]   [1097.77, 311.491]
         [927.797, 385.913]   [982.523, 445.681]   [1038.61, 281.053]   [1093.53, 318.895]
         [929.244, 385.05]   [983.909, 449.478]   [1038.47, 282.557]   [1091.44, 321.638]
         [930.004, 384.547]   [983.305, 451.535]   [1027.65, 292.446]   [1090.21, 323.153]
         [928.148, 389.448]   [986.074, 451.128]   [1020.18, 298.963]   [1089.33, 324.166]
         [929.564, 389.388]   [985.604, 452.471]   [1025.57, 297.005]   [1089.02, 325.415]
         [927.49, 394.306]   [986.557, 453.478]   [1019.67, 302.858]   [1088.78, 326.092]
         [925.889, 397.854]   [986.794, 453.743]   [1020.5, 302.769]   [1088.62, 327.877]
         [925.138, 400.391]   [987.239, 454.197]   [1024.23, 300.64]   [1088.51, 328.268]
         [924.563, 401.87]   [986.606, 454.298]   [1027.02, 298.875]   [1088.47, 328.549]
         [924.111, 403.539]   [985.351, 455.12]   [1029.8, 297.176]   [1088.45, 329.01]
