0.469034,-3.632424,6.073332
0.416204,-3.683952,6.067739
0.363922,-3.734993,6.062094
0.312194,-3.785535,6.056400
0.261025,-3.835571,6.050659
0.210422,-3.885088,6.044874
0.160389,-3.934077,6.039047
0.110933,-3.982525,6.033181
0.062061,-4.030420,6.027280
0.013779,-4.077750,6.021346
-0.033905,-4.124503,6.015382
-0.080985,-4.170666,6.009392
-0.127454,-4.216226,6.003378
-0.173304,-4.261169,5.997344
-0.218528,-4.305483,5.991293
-0.263119,-4.349154,5.985227
-0.307068,-4.392168,5.979151
-0.350369,-4.434512,5.973066
-0.393014,-4.476172,5.966977
-0.434995,-4.517134,5.960886
-0.476304,-4.557385,5.954796
-0.516933,-4.596910,5.948711
-0.556875,-4.635696,5.942634
-0.596122,-4.673729,5.936569
-0.634666,-4.710994,5.930517
-0.672500,-4.747480,5.924483
-0.709615,-4.783170,5.918471
-0.746003,-4.818053,5.912482
-0.781658,-4.852114,5.906520
-0.816571,-4.885340,5.900588
-0.850735,-4.917718,5.894689
-0.884142,-4.949234,5.888826
-0.916786,-4.979876,5.883001
-0.948658,-5.009632,5.877219
-0.979752,-5.038488,5.871481
-1.010061,-5.066432,5.865789
-1.039578,-5.093454,5.860148
-1.068296,-5.119540,5.854559
-1.096209,-5.144680,5.849024
-1.123310,-5.168863,5.843547
-1.149593,-5.192079,5.838129
-1.175053,-5.214318,5.832772
-1.199683,-5.235570,5.827479
-1.223479,-5.255827,5.822251
-1.246436,-5.275081,5.817090
-1.268548,-5.293323,5.811997
-1.289812,-5.310548,5.806975
-1.310224,-5.326749,5.802025
-1.329780,-5.341922,5.797147
-1.348478,-5.356061,5.792343
-1.366315,-5.369165,5.787614
-1.383289,-5.381230,5.782959
-1.399400,-5.392257,5.778379
-1.414646,-5.402246,5.773875
-1.429028,-5.411199,5.769445
-1.442548,-5.419119,5.765089
-1.455207,-5.426011,5.760805
-1.467008,-5.431883,5.756593
-1.477956,-5.436743,5.752450
-1.488055,-5.440603,5.748373
-1.497312,-5.443474,5.744361
-1.505733,-5.445372,5.740410
-1.513329,-5.446315,5.736516
-1.520110,-5.446325,5.732675
-1.526086,-5.445424,5.728883
-1.531273,-5.443639,5.725133
-1.535685,-5.441000,5.721421
-1.539341,-5.437542,5.717740
-1.542259,-5.433302,5.714082
-1.544462,-5.428322,5.710439
-1.545973,-5.422648,5.706803
-1.546819,-5.416328,5.703163
-1.547028,-5.409417,5.699509
-1.546632,-5.401973,5.695829
-1.545664,-5.394058,5.692111
-1.544161,-5.385737,5.688341
-1.542160,-5.377082,5.684503
-1.539705,-5.368167,5.680582
-1.536838,-5.359066,5.676561
-1.533605,-5.349860,5.672424
-1.530050,-5.340624,5.668155
-1.526218,-5.331431,5.663736
-1.522148,-5.322347,5.659155
-1.517872,-5.313419,5.654402
-1.513407,-5.304667,5.649473
-1.508748,-5.296070,5.644377
-1.503855,-5.287545,5.639135
-1.498639,-5.278920,5.633792
-1.492946,-5.269908,5.628417
-1.486540,-5.260082,5.623114
-1.479102,-5.248872,5.618021
-1.470252,-5.235603,5.613290
-1.459621,-5.219628,5.609062
-1.429445,-5.172809,5.610681
-1.397175,-5.123145,5.612742
-1.362840,-5.070664,5.615232
-1.326473,-5.015399,5.618144
-1.288110,-4.957386,5.621469
-1.247790,-4.896665,5.625197
-1.205556,-4.833278,5.629324
-1.161456,-4.767271,5.633843
-1.115538,-4.698694,5.638749
-1.067855,-4.627599,5.644041
-1.018463,-4.554042,5.649716
-0.967422,-4.478083,5.655773
-0.914792,-4.399791,5.662209
-0.860638,-4.319237,5.669022
-0.805030,-4.236500,5.676208
-0.748036,-4.151666,5.683762
-0.689731,-4.064830,5.691680
-0.630189,-3.976093,5.699953
-0.569491,-3.885566,5.708572
-0.507715,-3.793367,5.717527
-0.444946,-3.699624,5.726809
-0.381267,-3.604471,5.736409
-0.316763,-3.508047,5.746315
-0.251524,-3.410503,5.756521
-0.185637,-3.311994,5.767015
-0.119195,-3.212683,5.777788
-0.052290,-3.112740,5.788828
0.014982,-3.012342,5.800120
0.082526,-2.911672,5.811649
0.150244,-2.810918,5.823397
0.218037,-2.710274,5.835348
0.285808,-2.609937,5.847483
0.353458,-2.510106,5.859784
0.420888,-2.410983,5.872232
0.487998,-2.312770,5.884804
0.554688,-2.215671,5.897479
0.620858,-2.119887,5.910231
0.686407,-2.025621,5.923030
0.751232,-1.933070,5.935845
0.815232,-1.842430,5.948643
0.878308,-1.753892,5.961387
0.940360,-1.667639,5.974042
1.001290,-1.583848,5.986571
1.061005,-1.502690,5.998937
1.119410,-1.424324,6.011104
1.176418,-1.348898,6.023039
1.231943,-1.276549,6.034707
1.285903,-1.207400,6.046076
1.338221,-1.141557,6.057117
1.388825,-1.079112,6.067803
1.437649,-1.020138,6.078111
1.484633,-0.964689,6.088020
1.529723,-0.912805,6.097512
1.572872,-0.864505,6.106570
1.614039,-0.819792,6.115180
1.653193,-0.778650,6.123330
1.690309,-0.741045,6.131008
1.725371,-0.706926,6.138209
1.758371,-0.676222,6.144927
1.789309,-0.648849,6.151158
1.818195,-0.624706,6.156903
1.845045,-0.603679,6.162164
1.869882,-0.585645,6.166947
1.892735,-0.570471,6.171260
1.913634,-0.558019,6.175114
1.932613,-0.548152,6.178518
1.949702,-0.540735,6.181487
1.964935,-0.535640,6.184035
1.978341,-0.532740,6.186181
1.989956,-0.531913,6.187945
1.999817,-0.533036,6.189353
2.007962,-0.535990,6.190429
2.014430,-0.540660,6.191201
2.019262,-0.546935,6.191695
2.022500,-0.554708,6.191939
2.024186,-0.563872,6.191957
2.024364,-0.574325,6.191774
2.023079,-0.585963,6.191415
2.020379,-0.598682,6.190906
2.016316,-0.612378,6.190270
2.010941,-0.626947,6.189529
2.004309,-0.642283,6.188706
1.996477,-0.658280,6.187819
1.987504,-0.674829,6.186887
1.977452,-0.691821,6.185923
1.966383,-0.709146,6.184940
1.954361,-0.726697,6.183949
1.941455,-0.744364,6.182961
1.927734,-0.762040,6.181984
1.913269,-0.779621,6.181028
1.898135,-0.797006,6.180101
1.882404,-0.814096,6.179209
1.866149,-0.830799,6.178354
1.849439,-0.847028,6.177536
1.832341,-0.862705,6.176747
1.814917,-0.877757,6.175979
1.797222,-0.892124,6.175216
1.779307,-0.905753,6.174438
1.761216,-0.918600,6.173622
1.742987,-0.930633,6.172741
1.724650,-0.941826,6.171764
1.706227,-0.952164,6.170661
1.687737,-0.961638,6.169403
1.669190,-0.970245,6.167960
1.650594,-0.977987,6.166308
1.631952,-0.984873,6.164423
1.613263,-0.990912,6.162286
1.594527,-0.996122,6.159880
1.575738,-1.000524,6.157193
1.556893,-1.004144,6.154218
1.537984,-1.007013,6.150949
1.519008,-1.009168,6.147385
1.499960,-1.010645,6.143528
1.480842,-1.011482,6.139389
1.461657,-1.011721,6.134977
1.442410,-1.011407,6.130308
1.423107,-1.010589,6.125401
1.403756,-1.009321,6.120276
1.384366,-1.007659,6.114957
1.364946,-1.005664,6.109468
1.345508,-1.003396,6.103838
1.326064,-1.000919,6.098095
1.306628,-0.998297,6.092271
1.287215,-0.995594,6.086396
1.267840,-0.992876,6.080503
1.248522,-0.990205,6.074624
1.229278,-0.987644,6.068792
1.210127,-0.985254,6.063039
1.191091,-0.983093,6.057396
1.172189,-0.981220,6.051894
1.153442,-0.979688,6.046561
1.134873,-0.978551,6.041427
1.116502,-0.977860,6.036519
1.098354,-0.977664,6.031867
1.080449,-0.978010,6.027498
1.062810,-0.978943,6.023440
1.045459,-0.980505,6.019721
1.028419,-0.982738,6.016365
1.011710,-0.985679,6.013397
0.995354,-0.989364,6.010837
0.979370,-0.993827,6.008702
0.963777,-0.999098,6.007008
0.948596,-1.005207,6.005771
0.933843,-1.012179,6.005000
0.919537,-1.020040,6.004706
0.905695,-1.028810,6.004899
0.892334,-1.038510,6.005585
0.879472,-1.049158,6.006771
0.867123,-1.060770,6.008465
0.855305,-1.073357,6.010669
0.844030,-1.086931,6.013383
0.833314,-1.101499,6.016604
0.823170,-1.117065,6.020325
0.813608,-1.133630,6.024539
0.804641,-1.151190,6.029234
0.796276,-1.169737,6.034397
0.788522,-1.189260,6.040016
0.781384,-1.209744,6.046071
0.774867,-1.231168,6.052542
0.768973,-1.253511,6.059408
0.763705,-1.276746,6.066645
0.759062,-1.300846,6.074233
0.755042,-1.325782,6.082148
0.751642,-1.351524,6.090367
0.748858,-1.378042,6.098870
0.746683,-1.405307,6.107633
0.745111,-1.433293,6.116637
0.744133,-1.461972,6.125860
0.743738,-1.491318,6.135280
0.743917,-1.521309,6.144879
0.744657,-1.551921,6.154637
0.745945,-1.583131,6.164542
0.747767,-1.614920,6.174581
0.750106,-1.647266,6.184743
0.752946,-1.680150,6.195020
0.756269,-1.713553,6.205399
0.760056,-1.747457,6.215869
0.764287,-1.781843,6.226420
0.768940,-1.816693,6.237042
0.773995,-1.851989,6.247724
0.779429,-1.887716,6.258457
0.785218,-1.923855,6.269230
0.791339,-1.960390,6.280034
0.797770,-1.997307,6.290855
0.804486,-2.034587,6.301680
0.811464,-2.072216,6.312496
0.818681,-2.110177,6.323285
0.826114,-2.148453,6.334032
0.833741,-2.187026,6.344720
0.841539,-2.225877,6.355335
0.849487,-2.264986,6.365858
0.857565,-2.304331,6.376272
0.865751,-2.343892,6.386557
0.874026,-2.383643,6.396691
0.882371,-2.423559,6.406655
0.890766,-2.463612,6.416426
0.899196,-2.503773,6.425983
0.907643,-2.544008,6.435305
0.916091,-2.584285,6.444372
0.924527,-2.624566,6.453160
0.932937,-2.664814,6.461647
0.941309,-2.704990,6.469809
0.949634,-2.745051,6.477622
0.957902,-2.784956,6.485060
0.966106,-2.824660,6.492096
0.974238,-2.864117,6.498705
0.982294,-2.903280,6.504857
0.990266,-2.942101,6.510526
0.998151,-2.980527,6.515684
1.005943,-3.018507,6.520304
1.013639,-3.055986,6.524359
1.021234,-3.092911,6.527822
1.028724,-3.129223,6.530665
1.036106,-3.164865,6.532865
1.043379,-3.199778,6.534406
1.050542,-3.233903,6.535273
1.057596,-3.267177,6.535457
1.064545,-3.299541,6.534952
1.071392,-3.330937,6.533760
1.078144,-3.361304,6.531880
1.084808,-3.390585,6.529319
1.091394,-3.418723,6.526080
1.097913,-3.445664,6.522169
1.104378,-3.471353,6.517595
1.110806,-3.495738,6.512366
1.117212,-3.518772,6.506494
1.123615,-3.540410,6.499991
1.130035,-3.560611,6.492872
1.136495,-3.579339,6.485152
1.143018,-3.596566,6.476851
1.149627,-3.612267,6.467988
1.156346,-3.626424,6.458582
1.163199,-3.639028,6.448656
1.170208,-3.650073,6.438232
1.177397,-3.659563,6.427334
1.184784,-3.667505,6.415992
1.192388,-3.673915,6.404235
1.200227,-3.678817,6.392097
1.208314,-3.682242,6.379611
1.216660,-3.684227,6.366810
1.225276,-3.684819,6.353730
1.234166,-3.684068,6.340405
1.243335,-3.682031,6.326872
1.252784,-3.678771,6.313166
1.262510,-3.674355,6.299321
1.272512,-3.668855,6.285374
1.282785,-3.662345,6.271365
1.293325,-3.654904,6.257330
1.304125,-3.646612,6.243309
1.315179,-3.637550,6.229338
1.326478,-3.627797,6.215448
1.338014,-3.617432,6.201670
1.349778,-3.606530,6.188032
1.361760,-3.595160,6.174560
1.373951,-3.583388,6.161275
1.386341,-3.571274,6.148199
1.398920,-3.558870,6.135347
1.411678,-3.546224,6.122737
1.424603,-3.533376,6.110380
1.437685,-3.520362,6.098285
1.450911,-3.507210,6.086457
1.464268,-3.493943,6.074898
1.477743,-3.480580,6.063607
1.491322,-3.467134,6.052579
1.504988,-3.453616,6.041808
1.518725,-3.440035,6.031289
1.532513,-3.426396,6.021014
1.546332,-3.412702,6.010977
1.560159,-3.398951,6.001168
1.573970,-3.385144,5.991576
1.587737,-3.371277,5.982191
1.601435,-3.357345,5.973002
1.615035,-3.343346,5.964000
1.628511,-3.329277,5.955177
1.641834,-3.315135,5.946526
1.654979,-3.300921,5.938036
1.667920,-3.286636,5.929700
1.680633,-3.272285,5.921511
1.693093,-3.257872,5.913461
1.705281,-3.243403,5.905542
1.717175,-3.228887,5.897750
1.728759,-3.214331,5.890081
1.740018,-3.199742,5.882530
1.750937,-3.185126,5.875097
1.761508,-3.170489,5.867777
1.771719,-3.155834,5.860570
1.781564,-3.141162,5.853477
1.791037,-3.126473,5.846501
1.800133,-3.111763,5.839646
1.808851,-3.097029,5.832917
1.817187,-3.082265,5.826317
1.825144,-3.067467,5.819850
