-3.931021,-9.237023,5.542235
-3.912328,-9.160645,5.552048
-3.893665,-9.084561,5.561788
-3.875033,-9.008771,5.571455
-3.856432,-8.933276,5.581047
-3.837863,-8.858075,5.590565
-3.819324,-8.783169,5.600010
-3.800818,-8.708558,5.609380
-3.782343,-8.634243,5.618677
-3.763900,-8.560223,5.627900
-3.745490,-8.486500,5.637048
-3.727113,-8.413072,5.646123
-3.708769,-8.339942,5.655124
-3.690458,-8.267108,5.664051
-3.672181,-8.194571,5.672904
-3.653938,-8.122332,5.681683
-3.635729,-8.050391,5.690388
-3.617554,-7.978748,5.699019
-3.599415,-7.907403,5.707576
-3.581310,-7.836356,5.716059
-3.563241,-7.765609,5.724468
-3.545208,-7.695161,5.732803
-3.527211,-7.625013,5.741064
-3.509250,-7.555164,5.749251
-3.491326,-7.485616,5.757364
-3.473439,-7.416368,5.765403
-3.455589,-7.347420,5.773368
-3.437777,-7.278774,5.781259
-3.420003,-7.210429,5.789076
-3.402266,-7.142386,5.796820
-3.384569,-7.074644,5.804489
-3.366910,-7.007205,5.812085
-3.349290,-6.940068,5.819607
-3.331709,-6.873233,5.827056
-3.314168,-6.806702,5.834430
-3.296667,-6.740474,5.841731
-3.279206,-6.674549,5.848959
-3.261786,-6.608928,5.856113
-3.244406,-6.543611,5.863193
-3.227068,-6.478598,5.870200
-3.209771,-6.413889,5.877134
-3.192516,-6.349485,5.883994
-3.175302,-6.285386,5.890781
-3.158131,-6.221593,5.897495
-3.141003,-6.158104,5.904136
-3.123917,-6.094921,5.910703
-3.106874,-6.032043,5.917198
-3.089875,-5.969472,5.923620
-3.072919,-5.907206,5.929969
-3.056008,-5.845247,5.936245
-3.039140,-5.783594,5.942448
-3.022317,-5.722248,5.948579
-3.005539,-5.661209,5.954637
-2.988805,-5.600476,5.960623
-2.972117,-5.540051,5.966537
-2.955475,-5.479933,5.972378
-2.938878,-5.420122,5.978148
-2.922327,-5.360618,5.983845
-2.905823,-5.301422,5.989470
-2.889365,-5.242534,5.995023
-2.872954,-5.183953,6.000505
-2.856590,-5.125681,6.005915
-2.840273,-5.067716,6.011253
-2.824004,-5.010060,6.016520
-2.807783,-4.952711,6.021716
-2.791610,-4.895671,6.026840
-2.775485,-4.838939,6.031894
-2.759409,-4.782515,6.036876
-2.743382,-4.726400,6.041788
-2.727403,-4.670593,6.046629
-2.711474,-4.615094,6.051399
-2.695595,-4.559904,6.056099
-2.679765,-4.505022,6.060729
-2.663985,-4.450449,6.065288
-2.648255,-4.396184,6.069777
-2.632575,-4.342227,6.074197
-2.616947,-4.288578,6.078547
-2.601368,-4.235238,6.082827
-2.585841,-4.182207,6.087037
-2.570365,-4.129483,6.091179
-2.554940,-4.077067,6.095251
-2.539567,-4.024960,6.099255
-2.524246,-3.973160,6.103189
-2.508976,-3.921669,6.107055
-2.493759,-3.870485,6.110852
-2.478594,-3.819609,6.114582
-2.463481,-3.769040,6.118243
-2.448420,-3.718779,6.121836
-2.433413,-3.668826,6.125361
-2.418458,-3.619179,6.128819
-2.403556,-3.569840,6.132209
-2.388707,-3.520807,6.135532
-2.373912,-3.472081,6.138788
-2.359170,-3.423662,6.141977
-2.344481,-3.375549,6.145100
-2.329846,-3.327743,6.148156
-2.315265,-3.280242,6.151146
-2.300737,-3.233047,6.154070
-2.286263,-3.186158,6.156928
-2.271843,-3.139574,6.159721
-2.257477,-3.093295,6.162448
-2.243165,-3.047321,6.165110
-2.228907,-3.001651,6.167707
-2.214703,-2.956286,6.170239
-2.200554,-2.911225,6.172707
-2.186458,-2.866468,6.175111
-2.172417,-2.822014,6.177451
-2.158430,-2.777864,6.179727
-2.144497,-2.734016,6.181939
-2.130618,-2.690471,6.184088
-2.116793,-2.647228,6.186175
-2.103023,-2.604287,6.188198
-2.089306,-2.561648,6.190160
-2.075644,-2.519309,6.192059
-2.062035,-2.477272,6.193896
-2.048481,-2.435535,6.195671
-2.034980,-2.394098,6.197385
-2.021533,-2.352960,6.199038
-2.008140,-2.312122,6.200631
-1.994800,-2.271582,6.202162
-1.981514,-2.231341,6.203634
-1.968281,-2.191398,6.205046
-1.955101,-2.151752,6.206398
-1.941974,-2.112404,6.207690
-1.928900,-2.073351,6.208924
-1.915879,-2.034595,6.210099
-1.902911,-1.996134,6.211216
-1.889995,-1.957969,6.212274
-1.877132,-1.920097,6.213275
-1.864320,-1.882520,6.214218
-1.851561,-1.845236,6.215104
-1.838853,-1.808244,6.215934
-1.826197,-1.771545,6.216706
-1.813591,-1.735137,6.217423
-1.801037,-1.699021,6.218084
-1.788534,-1.663194,6.218690
-1.776081,-1.627658,6.219240
-1.763679,-1.592410,6.219736
-1.751326,-1.557452,6.220177
-1.739023,-1.522781,6.220564
-1.726770,-1.488397,6.220897
-1.714565,-1.454299,6.221178
-1.702410,-1.420488,6.221405
